id,text,sentiment,aspect,language,split
12451,乐于助人且友好工作人员舒适、设施齐全房间，最安静的酒店之一房间,positive,rooms quality,zh,train
12451,乐于助人且友好工作人员舒适、设施齐全房间，最安静的酒店之一房间,positive,rooms general,zh,train
12452,我们下次一定会住在那家酒店。,positive,hotel general,zh,train
12453,就在加泰罗尼亚广场旁边，但是没有街道噪音的问题，房间很好。,positive,rooms quality,zh,train
12454,家庭巴瓦罗总结 海滩——很棒游泳池下午有星星的朋友时，这里真的很吵房间——大小合适，没有按摩浴缸，硬床和枕头——景色很糟糕，阳台彼此面对，而不是面对大海——发了一封电子邮件，要求一间 2 楼翻新的房间，特大号床，如果可能的话靠近海滩 酒店——迎合家庭，有很多孩子——服务总是面带微笑——有很多火烈鸟、鸭子、天鹅和孔雀。,negative,hotel comfort,zh,train
12454,家庭巴瓦罗总结 海滩——很棒游泳池下午有星星的朋友时，这里真的很吵房间——大小合适，没有按摩浴缸，硬床和枕头——景色很糟糕，阳台彼此面对，而不是面对大海——发了一封电子邮件，要求一间 2 楼翻新的房间，特大号床，如果可能的话靠近海滩 酒店——迎合家庭，有很多孩子——服务总是面带微笑——有很多火烈鸟、鸭子、天鹅和孔雀。,positive,rooms design_features,zh,train
12454,家庭巴瓦罗总结 海滩——很棒游泳池下午有星星的朋友时，这里真的很吵房间——大小合适，没有按摩浴缸，硬床和枕头——景色很糟糕，阳台彼此面对，而不是面对大海——发了一封电子邮件，要求一间 2 楼翻新的房间，特大号床，如果可能的话靠近海滩 酒店——迎合家庭，有很多孩子——服务总是面带微笑——有很多火烈鸟、鸭子、天鹅和孔雀。,negative,room_amenities general,zh,train
12454,家庭巴瓦罗总结 海滩——很棒游泳池下午有星星的朋友时，这里真的很吵房间——大小合适，没有按摩浴缸，硬床和枕头——景色很糟糕，阳台彼此面对，而不是面对大海——发了一封电子邮件，要求一间 2 楼翻新的房间，特大号床，如果可能的话靠近海滩 酒店——迎合家庭，有很多孩子——服务总是面带微笑——有很多火烈鸟、鸭子、天鹅和孔雀。,negative,room_amenities comfort,zh,train
12454,家庭巴瓦罗总结 海滩——很棒游泳池下午有星星的朋友时，这里真的很吵房间——大小合适，没有按摩浴缸，硬床和枕头——景色很糟糕，阳台彼此面对，而不是面对大海——发了一封电子邮件，要求一间 2 楼翻新的房间，特大号床，如果可能的话靠近海滩 酒店——迎合家庭，有很多孩子——服务总是面带微笑——有很多火烈鸟、鸭子、天鹅和孔雀。,negative,rooms general,zh,train
12454,家庭巴瓦罗总结 海滩——很棒游泳池下午有星星的朋友时，这里真的很吵房间——大小合适，没有按摩浴缸，硬床和枕头——景色很糟糕，阳台彼此面对，而不是面对大海——发了一封电子邮件，要求一间 2 楼翻新的房间，特大号床，如果可能的话靠近海滩 酒店——迎合家庭，有很多孩子——服务总是面带微笑——有很多火烈鸟、鸭子、天鹅和孔雀。,positive,service general,zh,train
12455,我们的火车晚点了，夜班服务员在凌晨 3 点热情地迎接了我们，甚至还为我们扶着门。,positive,service general,zh,train
12456,我们在这家俱乐部住了 3 个晚上，尽管 房间 比较小而且淋浴也没有水压，但是 Jean 和 Joyce 礼宾部让我们住得非常舒适。,negative,rooms design_features,zh,train
12456,我们在这家俱乐部住了 3 个晚上，尽管 房间 比较小而且淋浴也没有水压，但是 Jean 和 Joyce 礼宾部让我们住得非常舒适。,positive,service general,zh,train
12457,我预订了这家酒店进行为期 4 天的短暂度假 - 我们并没有失望。,positive,hotel general,zh,train
12458,如果您正在寻找一家物超所值的酒店，那么绝对选择这家！,positive,hotel prices,zh,train
12459,好酒店肯定是住过与上次点评不同的酒店。,positive,hotel general,zh,train
12460,最喜爱威斯汀,positive,hotel general,zh,train
12461,这里的员工很特别,positive,service general,zh,train
12462,距离伦敦塔和塔桥非常近。,positive,location general,zh,train
12463,从概念上来说，酒店是一个伟大的建筑理念。,positive,hotel design_features,zh,train
12464,我强烈向任何人推荐这家酒店。,positive,hotel general,zh,train
12465,网站 ）。床非常舒适，有免费酒吧，提供各种茶点和小吃，洗浴用品是 Lanvin 品牌。,negative,room_amenities comfort,zh,train
12466,一切都很棒：非常干净和安静的房间（在九楼），有您能想象到的所有舒适设施（包括牙刷、牙膏、鞋蜡……），自助早餐非常棒，工作人员友好而能干（甚至会说法语！）。,positive,hotel general,zh,train
12466,一切都很棒：非常干净和安静的房间（在九楼），有您能想象到的所有舒适设施（包括牙刷、牙膏、鞋蜡……），自助早餐非常棒，工作人员友好而能干（甚至会说法语！）。,positive,rooms cleanliness,zh,train
12466,一切都很棒：非常干净和安静的房间（在九楼），有您能想象到的所有舒适设施（包括牙刷、牙膏、鞋蜡……），自助早餐非常棒，工作人员友好而能干（甚至会说法语！）。,positive,rooms comfort,zh,train
12466,一切都很棒：非常干净和安静的房间（在九楼），有您能想象到的所有舒适设施（包括牙刷、牙膏、鞋蜡……），自助早餐非常棒，工作人员友好而能干（甚至会说法语！）。,positive,room_amenities comfort,zh,train
12466,一切都很棒：非常干净和安静的房间（在九楼），有您能想象到的所有舒适设施（包括牙刷、牙膏、鞋蜡……），自助早餐非常棒，工作人员友好而能干（甚至会说法语！）。,positive,food_drinks quality,zh,train
12466,一切都很棒：非常干净和安静的房间（在九楼），有您能想象到的所有舒适设施（包括牙刷、牙膏、鞋蜡……），自助早餐非常棒，工作人员友好而能干（甚至会说法语！）。,positive,service general,zh,train
12467,很棒设施 - 但请留意折扣价。星城酒店由于毗邻赌场，提供全天候便利服务，但房间本身有点陈旧。,negative,rooms general,zh,train
12468,受到推崇的 。,positive,hotel general,zh,train
12469,位于斯坦利街下方）并且友好工作人员。,positive,service general,zh,train
12470,我不得不说，我确实发现早餐相当昂贵（约 11 欧元），尽管如果住在酒店可以享受折扣价。,negative,food_drinks prices,zh,train
12471,房间 临街，我们没有遇到噪音问题，早餐 包含在房价内，很好……非常友好 员工。,positive,food_drinks prices,zh,train
12471,房间 临街，我们没有遇到噪音问题，早餐 包含在房价内，很好……非常友好 员工。,positive,food_drinks quality,zh,train
12471,房间 临街，我们没有遇到噪音问题，早餐 包含在房价内，很好……非常友好 员工。,positive,service general,zh,train
12471,房间 临街，我们没有遇到噪音问题，早餐 包含在房价内，很好……非常友好 员工。,positive,rooms comfort,zh,train
12472,那真是天堂。,positive,hotel general,zh,train
12473,非常干净房间，如果没有一点“破旧”的话，也许需要稍微更新一下。,positive,rooms general,zh,train
12473,非常干净房间，如果没有一点“破旧”的话，也许需要稍微更新一下。,positive,rooms cleanliness,zh,train
12473,非常干净房间，如果没有一点“破旧”的话，也许需要稍微更新一下。,neutral,rooms quality,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,service general,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,hotel general,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,rooms general,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,food_drinks quality,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,location general,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,hotel cleanliness,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,hotel comfort,zh,train
12474,海港/城市景观很棒，很棒服务，很棒酒店，很棒房间，很棒食物，很棒酒吧，很棒设施，很棒位置，干净，舒适，现代，并且员工总是尽可能地乐于助人。,positive,hotel design_features,zh,train
12475,我们对酒店（1）、房间（2）、房间服务（2）、清洁度都挑不出什么毛病。,positive,hotel cleanliness,zh,train
12475,我们对酒店（1）、房间（2）、房间服务（2）、清洁度都挑不出什么毛病。,positive,service general,zh,train
12476,这点钱我真的可以推荐它！,positive,hotel general,zh,train
12476,这点钱我真的可以推荐它！,positive,hotel prices,zh,train
12477,我们带着两个小孩，酒店工作人员非常热情。,positive,service general,zh,train
12478,"Kreativ, konsekvent, frisk.",positive,food quality,en,train
12478,"Kreativ, konsekvent, frisk.",positive,food style_options,en,train
12479,stor smag,positive,food quality,en,train
12480,God mad.,positive,food quality,en,train
12481,Mad var OK.,neutral,food quality,en,train
12482,"Fantastisk, original smag.",positive,food quality,en,train
12483,FANTASTISK MIN FAVORIT! ! !,positive,restaurant general,en,train
12484,Mad fantastisk.,positive,food quality,en,train
12485,God drik.,positive,drinks quality,en,train
12486,En klassiker!,positive,food quality,es,train
12487,fin spisning restaurantkvalitet.,positive,food quality,en,train
12488,En indbegrebet skive NYC pizza.,neutral,food quality,en,train
12489,Fantastisk,positive,restaurant general,es,train
12490,maden var autentisk.,positive,food quality,de,train
12491,Service var hurtig.,positive,service general,pt,train
12492,spring over dessert .,negative,food quality,fr,train
12493,BEDSTE SPISOPLEVELSE I VESTLANDSBYEN!,positive,restaurant general,en,train
12494,Favorit Sushi i NYC,positive,food quality,en,train
12495,"Service her var fantastisk, mad var fantastisk.",positive,service general,en,train
12495,"Service her var fantastisk, mad var fantastisk.",positive,food quality,en,train
12496,pizza var fantastisk.,positive,food quality,en,train
12497,Raymond bartenderen rocker!,positive,service general,de,train
12498,cirspy skorpe margherita pizza,positive,food quality,en,train
12499,elsker mad.,positive,food quality,en,train
12500,Langt under gennemsnittet,negative,restaurant general,de,train
12501,Awsome Pizza især Margheritta skive.,positive,food quality,en,train
12502,Tak Emilio .,positive,restaurant general,es,train
12503,Fantastisk pizza til frokoststed.,positive,food quality,en,train
12504,God oplevelse,positive,restaurant general,en,train
12505,DENNE PERSONALE SKAL FYRES .,negative,service general,en,train
12506,Kan varmt anbefales!,positive,restaurant general,de,train
12507,Bedste Reuben sandwich nogensinde!,positive,food quality,de,train
12508,170 $ ned i toilettet ...,negative,restaurant prices,en,train
12509,God kreativ ruller!,positive,food quality,en,train
12509,God kreativ ruller!,positive,food style_options,en,train
12510,Det var bare ikke thailandsk.,negative,food quality,en,train
12511,jeg elsker margherita pizza – jeg elsker east village pizza,positive,restaurant general,en,train
12511,jeg elsker margherita pizza – jeg elsker east village pizza,positive,food quality,en,train
12512,min favorit sted lol,positive,restaurant general,en,train
12513,ELSKER DETTE STED.,positive,restaurant general,en,train
12514,Uhygiejnisk,negative,food quality,es,train
12515,Pizza var lidt fugtig.,negative,food quality,en,train
12516,Mere Williamsburg Garbage,negative,restaurant general,en,train
12517,En sand skuffelse.,negative,food quality,en,train
12518,Salater var fantastiske.,positive,food quality,en,train
12519,Det var totalt overpris - NULL var omkring $ 15 ...,negative,food prices,en,train
12520,JEG KAN SPISE HER HVER DAG I UGEN. LOL ELSKER DETTE STED ... ),positive,restaurant general,en,train
12521,Jeg ELSKER deres Thai,positive,food quality,de,train
12522,Fantastisk fund i West Village!,positive,restaurant general,en,train
12523,Fantastisk!,positive,food quality,es,train
12524,vi elsker th pink pony.,positive,restaurant general,en,train
12525,"Vi betalte en fast pris, men fik intet! !",negative,service general,es,train
12526,Super LÆKKER Pizza!,positive,food quality,en,train
12527,"God, hurtig service.",positive,service general,de,train
12528,Aldrig igen!,negative,restaurant general,de,train
12529,Fantastisk!,positive,restaurant general,es,train
12530,Gross mad – Wow-,negative,food quality,en,train
12531,JEG ELSKER DETTE STED!,positive,restaurant general,en,train
12532,"Wir waren nur ein paar Mal zum Abendessen dort, aber die Qualität und der Service sind immer noch großartig.",positive,service general,de,train
12532,"Wir waren nur ein paar Mal zum Abendessen dort, aber die Qualität und der Service sind immer noch großartig.",positive,food quality,de,train
12533,"Es ist dunkel und gemütlich ... wenn wir hingehen, läuft immer Jazzmusik.",positive,ambience general,de,train
12534,Dieses Lokal bietet großartiges indisch-chinesisches Essen.,positive,food quality,de,train
12535,"Nicht das, was ich für den Preis und das Prestige dieses Lage erwarten würde.",neutral,restaurant prices,de,train
12535,"Nicht das, was ich für den Preis und das Prestige dieses Lage erwarten würde.",neutral,restaurant miscellaneous,de,train
12536,Endlich ein zuverlässiges Chinesisches Restaurant!,positive,restaurant general,de,train
12537,"Die Hummerhaxen (Tagesgericht) waren ok, aber ziemlich geschmacklos.",neutral,food style_options,de,train
12537,"Die Hummerhaxen (Tagesgericht) waren ok, aber ziemlich geschmacklos.",negative,food quality,de,train
12538,Das Menü ist ziemlich einfach und enthält nicht viele Beschreibungen.,neutral,food style_options,de,train
12539,SCHLECHTESTE PLATZ IN DER SMITH STREET IN BROOKLYN,negative,restaurant general,fr,train
12540,"Das Personal war nett, schien aber sehr gestresst und das Unisex-Badezimmer müsste öfter gereinigt werden.",positive,service general,de,train
12540,"Das Personal war nett, schien aber sehr gestresst und das Unisex-Badezimmer müsste öfter gereinigt werden.",negative,service general,de,train
12540,"Das Personal war nett, schien aber sehr gestresst und das Unisex-Badezimmer müsste öfter gereinigt werden.",negative,ambience general,de,train
12541,Ich liebe diesen Ort absolut ! ! !,positive,restaurant general,de,train
12542,"Ich habe nie eine Erklärung bekommen, was los war.",negative,service general,de,train
12543,"Alle schienen im Großen und Ganzen mit ihrem Essen zufrieden zu sein, außer meinem Bruder, der den gegrillten Mahi Mahi hatte, der scheinbar in Grapefruitsaft getränkt war!",positive,food quality,de,train
12543,"Alle schienen im Großen und Ganzen mit ihrem Essen zufrieden zu sein, außer meinem Bruder, der den gegrillten Mahi Mahi hatte, der scheinbar in Grapefruitsaft getränkt war!",negative,food quality,de,train
12543,"Alle schienen im Großen und Ganzen mit ihrem Essen zufrieden zu sein, außer meinem Bruder, der den gegrillten Mahi Mahi hatte, der scheinbar in Grapefruitsaft getränkt war!",negative,food style_options,de,train
12544,"Ausgezeichnet Atmosphäre, lecker Gerichte, gut und freundlich Service.",positive,ambience general,de,train
12544,"Ausgezeichnet Atmosphäre, lecker Gerichte, gut und freundlich Service.",positive,food quality,de,train
12544,"Ausgezeichnet Atmosphäre, lecker Gerichte, gut und freundlich Service.",positive,service general,de,train
12545,"Folglich fielen ihre Burger in ihren Händen auseinander und machten eine solche Sauerei, dass sie keine Lust hatten, sie aufzuessen.",negative,food style_options,de,train
12546,Ich habe eine Vorliebe für Gnocchi.,positive,restaurant general,de,train
12547,Der Kellner war aufmerksam.,positive,service general,de,train
12548,"Mein Hühnchen war ungenießbar, da es so viele Fettklumpen enthielt, dass ich sie ständig in meine Serviette ausspucken musste.",negative,food quality,de,train
12549,"Ich kann Casa La Femme für jeden besonderen Anlass und um Ihr Date WIRKLICH zu beeindrucken, uneingeschränkt empfehlen.",positive,restaurant miscellaneous,de,train
12550,"Obwohl es gut ist Meeresfrüchte, sind die Preise zu hoch.",positive,food quality,de,train
12550,"Obwohl es gut ist Meeresfrüchte, sind die Preise zu hoch.",negative,restaurant prices,de,train
12551,"Ich würde sagen, dass alles gut und lecker war, aber die Schwere in meinem Magen ist etwas, das ich nicht unerwähnt lassen oder unterschätzen kann.",negative,food quality,de,train
12552,Der Service war nicht der freundlichste gegenüber unserer „großen Gruppe“!,negative,service general,de,train
12553,"Während Ambiente und Atmosphäre toll waren, hätten Essen und Service viel besser sein können.",positive,ambience general,de,train
12553,"Während Ambiente und Atmosphäre toll waren, hätten Essen und Service viel besser sein können.",negative,food quality,de,train
12553,"Während Ambiente und Atmosphäre toll waren, hätten Essen und Service viel besser sein können.",negative,service general,de,train
12554,"Als ich mich umsah, sah ich einen Raum voller New Yorker, die eine echte Mahlzeit in einem echten Restaurant genossen und kein Clubhaus der Fabelhaften, die nur darauf aus waren, gesehen zu werden.",positive,food quality,de,train
12554,"Als ich mich umsah, sah ich einen Raum voller New Yorker, die eine echte Mahlzeit in einem echten Restaurant genossen und kein Clubhaus der Fabelhaften, die nur darauf aus waren, gesehen zu werden.",positive,ambience general,de,train
12555,"Ich kann es kaum erwarten, wieder dorthin zu fahren.",positive,restaurant general,de,train
12556,"Manchmal verstehen die Tische seinen Sinn für Humor nicht, aber es ist erfrischend, einen Kellner zu haben, der Persönlichkeit und Professionalität besitzt und die Privatsphäre Ihres Abendessens respektiert.",positive,service general,de,train
12557,"Ich würde dringend empfehlen, einen Tisch am Fenster anzufordern.",positive,location general,de,train
12558,"Meins schmeckte, als hätte der Barkeeper vergessen, den Tequila hinzuzufügen.",negative,drinks quality,de,train
12559,Hilfreicher Service und Durchschnittspreis pro Gericht 10 $.,positive,service general,de,train
12559,Hilfreicher Service und Durchschnittspreis pro Gericht 10 $.,neutral,food prices,de,train
12560,"Dies ist die Art von Ort, an den Sie alle Ihre Freunde mitnehmen und dennoch ein Geheimnis bewahren möchten.",positive,restaurant miscellaneous,de,train
12561,"Ich habe schon genug modernes Japanisch probiert und dieser Spot hält, was er verspricht.",positive,food quality,de,train
12562,"Der Service war langsam, ich musste warten, bis ich bestellen und Essen bekommen konnte, obwohl es nicht voll war.",negative,service general,de,train
12563,"Das Lokal ist klein und intim und Sie könnten sich ein wenig beengt fühlen, aber der Service ist ausgezeichnet und es ist großartig für einen Ausflug mit Freunden, ein romantisches Date oder einen besonderen Anlass.",positive,service general,de,train
12563,"Das Lokal ist klein und intim und Sie könnten sich ein wenig beengt fühlen, aber der Service ist ausgezeichnet und es ist großartig für einen Ausflug mit Freunden, ein romantisches Date oder einen besonderen Anlass.",negative,ambience general,de,train
12563,"Das Lokal ist klein und intim und Sie könnten sich ein wenig beengt fühlen, aber der Service ist ausgezeichnet und es ist großartig für einen Ausflug mit Freunden, ein romantisches Date oder einen besonderen Anlass.",positive,restaurant miscellaneous,de,train
12564,"Das beste Pastrami, das ich je hatte, und großartig Portion, ohne lächerlich zu sein.",positive,food quality,de,train
12564,"Das beste Pastrami, das ich je hatte, und großartig Portion, ohne lächerlich zu sein.",positive,food style_options,de,train
12565,Trotzdem kommen wir immer wieder zurück :),positive,restaurant general,de,train
12566,SO GUT,positive,restaurant general,en,train
12567,Sehr empfehlenswert für alle!,positive,restaurant general,de,train
12568,"Kreativ, konsequent, frisch.",positive,food quality,de,train
12568,"Kreativ, konsequent, frisch.",positive,food style_options,de,train
12569,"Beim Essen drinnen ist die Atmosphäre ein Glücksfall, aber am Schreibtisch ist es eine sehr enttäuschende Erfahrung.",positive,ambience general,de,train
12569,"Beim Essen drinnen ist die Atmosphäre ein Glücksfall, aber am Schreibtisch ist es eine sehr enttäuschende Erfahrung.",negative,restaurant general,de,train
12570,"Zunächst einmal gefällt mir die Szene – der Ort hat Charakter und schönes Licht … sehr glücklich, was die Lage angeht.",positive,ambience general,de,train
12570,"Zunächst einmal gefällt mir die Szene – der Ort hat Charakter und schönes Licht … sehr glücklich, was die Lage angeht.",positive,location general,de,train
12571,"Das wirkliche Problem, das ich mit diesem Ort hatte, war der völlige Mangel an Service.",negative,service general,de,train
12572,Wie bewerten Sie Zuhause?,positive,restaurant miscellaneous,de,train
12573,Patroon verfügt über eine nette Zigarrenbar und hat tolles Personal.,positive,ambience general,de,train
12573,Patroon verfügt über eine nette Zigarrenbar und hat tolles Personal.,positive,service general,de,train
12574,Der Service war schnell und höflich.,positive,service general,de,train
12575,"Sie bieten ihren Gästen über 100 verschiedene Biere an, was meinen Mann sehr gefreut hat, und das Essen war köstlich. Wenn ich ein Gericht empfehlen muss, dann sind es die Kürbis-Tortellini.",positive,drinks style_options,de,train
12575,"Sie bieten ihren Gästen über 100 verschiedene Biere an, was meinen Mann sehr gefreut hat, und das Essen war köstlich. Wenn ich ein Gericht empfehlen muss, dann sind es die Kürbis-Tortellini.",positive,food quality,de,train
12576,Das Familien-Meeresfrüchte-Hauptgericht war sehr gut.,positive,food quality,de,train
12577,Hier gibt es keine Spielereien – das Essen spricht in seiner Frische und Zubereitung für sich selbst.,positive,food quality,de,train
12578,Es ist viel zu teuer und nicht sehr lecker.,negative,food quality,de,train
12578,Es ist viel zu teuer und nicht sehr lecker.,negative,food prices,de,train
12579,"Meine Frau und ich erfreuen uns immer wieder an den jungen, nicht immer gut ausgebildeten aber dennoch freundlichen (4 Mitarbeiter), die alle eine Geschichte haben.",positive,service general,de,train
12580,Es ist so romantisch.,positive,ambience general,de,train
12581,Unser Essen war auch super!,positive,food quality,de,train
12582,Habe mehrmals im Ginger House gegessen und es war immer gut.,positive,restaurant general,de,train
12583,"Ich wollte dorthin gehen, um zu sehen, ob es sich lohnt, aber leider hat die Neugier gesiegt und ich habe teuer dafür bezahlt.",negative,restaurant general,de,train
12583,"Ich wollte dorthin gehen, um zu sehen, ob es sich lohnt, aber leider hat die Neugier gesiegt und ich habe teuer dafür bezahlt.",negative,restaurant prices,de,train
12584,Wir werden wiederkommen.,positive,restaurant general,de,train
12585,Das Kalbfleisch war gestern Abend unglaublich.,positive,food quality,de,train
12586,Aber das ist höchst verzeihlich.,positive,restaurant miscellaneous,de,train
12587,"Wir lieben Essen, Getränke und Atmosphäre!",positive,food quality,de,train
12587,"Wir lieben Essen, Getränke und Atmosphäre!",positive,drinks quality,de,train
12587,"Wir lieben Essen, Getränke und Atmosphäre!",positive,ambience general,de,train
12588,"Der Service war nur ok, das würde man für 500 $ nicht erwarten.",negative,service general,de,train
12588,"Der Service war nur ok, das würde man für 500 $ nicht erwarten.",negative,restaurant prices,de,train
12589,"wenn Sie mutig sind, probieren Sie Balsamico-Essig über Eis, es ist wunderbar!",positive,food quality,de,train
12590,"Meine Freundin war etwas aggressiver und ebenso angewidert, was dazu führte, dass sie den Rest ihrer kaum aufgegessenen (1. Mahlzeit) wegwarf. Als sie zurückrief, erfuhr sie, dass ich mich wahrscheinlich geirrt hatte und es sich höchstwahrscheinlich um eine Auster handelte und dass wir ebenfalls auf der schwarzen Liste ihres Restaurants standen.",negative,food quality,de,train
12590,"Meine Freundin war etwas aggressiver und ebenso angewidert, was dazu führte, dass sie den Rest ihrer kaum aufgegessenen (1. Mahlzeit) wegwarf. Als sie zurückrief, erfuhr sie, dass ich mich wahrscheinlich geirrt hatte und es sich höchstwahrscheinlich um eine Auster handelte und dass wir ebenfalls auf der schwarzen Liste ihres Restaurants standen.",negative,service general,de,train
12591,Die Weinkarte ist interessant und bietet viele gute Angebote.,positive,drinks style_options,de,train
12591,Die Weinkarte ist interessant und bietet viele gute Angebote.,positive,drinks prices,de,train
12592,"Die Server sind alle unterschiedlich, Greg ist mein Favorit.",positive,service general,de,train
12593,toller Geschmack,positive,food quality,de,train
12594,Der Ort ist so cool und der Service ist schnell und zuvorkommend.,positive,service general,de,train
12594,Der Ort ist so cool und der Service ist schnell und zuvorkommend.,positive,ambience general,de,train
12595,"Ich habe mich nicht beschwert, mir hat die Atmosphäre so gut gefallen.",positive,ambience general,de,train
12596,Die Vorspeise war auch sehr gut.,positive,food quality,de,train
12597,"Ich kann nicht glauben, wie ein teures Restaurant in NYC Restaurant seinen Kunden gegenüber so respektlos sein kann.",negative,restaurant prices,de,train
12597,"Ich kann nicht glauben, wie ein teures Restaurant in NYC Restaurant seinen Kunden gegenüber so respektlos sein kann.",negative,service general,de,train
12598,Großartig Überleben,positive,service general,de,train
12599,Gut Essen .,positive,food quality,de,train
12600,"Die meiste Zeit scheint es, als würden sie sich nicht um Sie kümmern.",negative,service general,de,train
12601,Essen war ok.,neutral,food quality,de,train
12602,"So nah dran, aber nicht gut genug.",neutral,restaurant general,de,train
12603,"War am Samstag, den 26.1., hier und war enttäuscht.",negative,restaurant general,de,train
12604,das Essen ist in Ordnung.,neutral,food quality,de,train
12605,Für authentisches thailändisches Essen sind Sie bei Toons genau richtig.,positive,food quality,de,train
12606,"Meine Frau hatte das Risotto, das unglaublich war.",positive,food quality,de,train
12607,"Toller, ursprünglicher Geschmack.",positive,food quality,de,train
12608,"Sie riechen, als hätte man sie mit altem Dosengemüse gefüllt, wie die Spinat-Pilz-Calzone.",negative,food quality,de,train
12609,Insgesamt ist es das Geld nicht wert.,negative,restaurant prices,de,train
12610,"Das Brot war altbacken, der Salat überteuert und leer.",negative,food quality,de,train
12610,"Das Brot war altbacken, der Salat überteuert und leer.",negative,food prices,de,train
12610,"Das Brot war altbacken, der Salat überteuert und leer.",negative,food style_options,de,train
12611,"Während das Essen aus ihrer Küche  köstlich ist, ist ihr Sushi nicht von dieser Welt.",positive,food quality,de,train
12612,Sein Service ist unterdurchschnittlich Service und er hat keine Persönlichkeit.,negative,service general,de,train
12613,Ich gehe essen und mag meine Gänge. Die Kellner sind geduldig und hetzen nie durch die Gänge oder zwingen mich zu einem weiteren Getränk.,positive,service general,de,train
12614,Wir hatten die Jakobsmuscheln als Vorspeise und sie waren köstlich und die Soße war wunderbar.,positive,food quality,de,train
12615,"nicht sicher, warum dieses Restaurant so hoch bewertet wird.",negative,restaurant general,de,train
12616,"FANTASTISCH, MEIN LIEBLING !!! ! !",positive,restaurant general,en,train
12617,"Dies ist das erste Mal, dass ich eine Bewertung für ein Restaurant schreibe, denn das Essen und der Service waren ausgezeichnet.",positive,food quality,de,train
12617,"Dies ist das erste Mal, dass ich eine Bewertung für ein Restaurant schreibe, denn das Essen und der Service waren ausgezeichnet.",positive,service general,de,train
12618,Großartig willen!,positive,drinks quality,de,train
12619,Der Nachtisch (wir hatten eine Birnentorte) war gut - allerdings konnte das Personal auch dieses Mal keine passenden Getränkevorschläge machen.,positive,food quality,de,train
12619,Der Nachtisch (wir hatten eine Birnentorte) war gut - allerdings konnte das Personal auch dieses Mal keine passenden Getränkevorschläge machen.,negative,service general,de,train
12620,"Man würde meinen, dass sie das mit Service wettmachen würden, aber leider nicht.",negative,service general,de,train
12621,Ich hatte ein riesiges Pastrami-Sandwich auf einem Brötchen.,neutral,food style_options,de,train
12622,"Die Dancing-, White River- und Millenium-Rolls sind ein Muss.",positive,food quality,de,train
12623,"Dieses Lokal ist teuer, und ja, das Essen ist es wert; aber der Service gibt einem das Gefühl, man müsste nur ein Viertel des Preises zahlen.",negative,restaurant prices,de,train
12623,"Dieses Lokal ist teuer, und ja, das Essen ist es wert; aber der Service gibt einem das Gefühl, man müsste nur ein Viertel des Preises zahlen.",positive,food quality,de,train
12623,"Dieses Lokal ist teuer, und ja, das Essen ist es wert; aber der Service gibt einem das Gefühl, man müsste nur ein Viertel des Preises zahlen.",negative,service general,de,train
12624,"Ich habe noch nie so dramatische Leute erlebt Lieferjungs (viel Schnaufen und Keuchen und leises Gemurmel, weil ich in einer Wohnung ohne Aufzug wohne), die immer von ihrem Trinkgeld enttäuscht zu sein scheinen.",negative,service general,de,train
12625,Probieren Sie den Wolfsbarsch.,positive,food quality,de,train
12626,"Raten Sie mal, ich habe ZWANZIG Minuten gewartet, bis sie herüberkam, und als sie endlich kam, sagte sie: „Na ja, ich wünschte, Sie hätten früher etwas gesagt.“ Keine Entschuldigung, nichts.",negative,service general,de,train
12627,Dieser Ort ist ein Muss!,positive,restaurant general,de,train
12628,"Es liegt abseits der kleinen Straße, an der es liegt, und es gibt keinen Verkehrslärm.",positive,location general,de,train
12629,Fisch war verkocht.,negative,food quality,de,train
12630,Außerdem empfehle ich die Reisgerichte oder die verschiedenen Sorten von Congee (Reisbrei).,positive,food quality,de,train
12631,Es ist ein kleines nettes Restaurant.,positive,restaurant general,de,train
12632,Dieser winzige Williamsburg-Ort ist immer eine angenehme Überraschung.,positive,restaurant general,de,train
