text,aspect,entity,attribute,aspect_label,sentiment,language,split
También disfruté mucho los mapas interactivos y los consejos técnicos.,Curriculum,,course general,5,positive,es,train
"Sentí que no estaba aprendiendo nada nuevo, pero los clips de películas me permitieron verlas bajo una nueva luz.",Curriculum,,course comprehensiveness,5,negative,es,train
El libro de texto y el curso exámenes han agregado un gran valor al curso.,Materials,libro de texto,material quality,6,positive,es,train
El libro de texto y el curso exámenes han agregado un gran valor al curso.,Assignments,exámenes,assignments quality,8,positive,es,train
El libro de texto y el curso exámenes han agregado un gran valor al curso.,Curriculum,curso,course value,5,positive,es,train
"Como principiante total, no solo en Python, sino también en programación, encontré este curso extremadamente útil.",Curriculum,curso,course general,5,positive,es,train
"Hubo muchos problemas con los conjuntos de problemas: incorrectos, poco claros, más allá del alcance de curso, colocados en un orden de contenido incorrecto.",Teaching_Skill,curso,presentation quality,0,negative,es,train
Este curso curso reafirmó mi interés por Leiden de hace 10 años.,Curriculum,curso,course general,5,positive,es,train
La manera en que los profesores nos enseñaron y nos evaluaron a través de los desafíos conceptuales realmente me cautivó.,Teaching_Skill,profesores,faculty general,0,positive,es,train
La manera de enseñar es muy lúcida y fácil de entender.,Teaching_Skill,,presentation quality,0,positive,es,train
Aprendí mucho en este curso y seguiré aprendiendo sus otros curso de Python.,Curriculum,curso,course comprehensiveness,5,positive,es,train
"Sin embargo, desde el principio fui aprendiendo cosas nuevas.",Curriculum,,course general,5,positive,es,train
¡Lo super recomiendo!,Recommendation,,course general,14,positive,es,train
"Tuve dificultades en algunas secciones, ya que no tengo mucha experiencia con la fisiología.",Curriculum,,course general,5,negative,es,train
"Valiosa experiencia práctica ejercicios y lo mejor de todo, contar con profesores que son autoridades en su campo.",Assignments,ejercicios,assignments quality,8,positive,es,train
"Valiosa experiencia práctica ejercicios y lo mejor de todo, contar con profesores que son autoridades en su campo.",Teaching_Skill,profesores,faculty comprehensiveness,0,positive,es,train
"¡Muchas gracias, Coursera y Dr. Chuck!",Teaching_Skill,Dr. Chuck,faculty general,0,positive,es,train
El curso  me ha sido útil para darme cuenta de dónde he ido a parar todo mi tiempo sin resultados cuantificables y espero poder adquirir el hábito de una buena gestión del tiempo.,Curriculum,curso,course quality,5,positive,es,train
"Este es un curso difícil, los cuestionarios no son triviales y la última tarea fue una gran cantidad de trabajo.",Curriculum,curso,course quality,5,negative,es,train
"Este es un curso difícil, los cuestionarios no son triviales y la última tarea fue una gran cantidad de trabajo.",Assignments,cuestionarios,assignments quality,8,negative,es,train
Gracias a esta serie de cursos comencé a trabajar mejor mis habilidades fotográficas y me pareció realmente interesante y sorprendente.,Curriculum,,course general,5,positive,es,train
Este curso es realmente espléndido.,Curriculum,curso,course general,5,positive,es,train
"Curso es bueno, la razón por la que le doy una calificación baja es porque es un poco redundante con el curso 3 ""Introducción al desarrollo de Meteor.js"".",Curriculum,Curso,course general,5,positive,es,train
"Curso es bueno, la razón por la que le doy una calificación baja es porque es un poco redundante con el curso 3 ""Introducción al desarrollo de Meteor.js"".",Curriculum,Curso,course quality,5,negative,es,train
"Estoy obteniendo más de los otros dos, pero este fue una introducción fantástica para hacerme pensar.",Curriculum,,course general,5,positive,es,train
El curso material está estructurado de manera integral.,Materials,material,material quality,6,positive,es,train
En general es un gran curso.,Curriculum,curso,course general,5,positive,es,train
"La dificultad de este curso justifica la utilización de vídeos conferencias para transmitir muchos conceptos y técnicas, como el sistema Fitch.",Teaching_Skill,conferencias,presentation quality,0,negative,es,train
Se lo recomiendo a todos aquellos que quieran aprender Machine Learning.,Recommendation,,course general,14,positive,es,train
Se fomenta la creatividad y se imponen muy pocas restricciones y reglas.,Curriculum,,course quality,5,positive,es,train
El Dr. Lafayette hizo un trabajo maravilloso en sus historias y descripciones para hacer reales las luchas y los éxitos del Movimiento.,Teaching_Skill,El Dr. Lafayette,faculty general,0,positive,es,train
En este curso se abarcan muchos contenidos y conocimientos.,Materials,contenidos,material quantity,6,positive,es,train
En este curso se abarcan muchos contenidos y conocimientos.,Curriculum,curso,course quality,5,positive,es,train
"Estoy disfrutando mucho de este curso, es informativo y está muy bien organizado y presentado.",Curriculum,curso,course general,5,positive,es,train
Hay muchas mejores opciones para aprender a codificar.,Curriculum,,course general,5,negative,es,train
Por lo demás fue fantástico.,Curriculum,,course general,5,positive,es,train
"Disfruté mucho el curso. Normalmente, los cursos en línea son un poco difíciles para mí, pero no con este curso.",Curriculum,cursos,course general,5,positive,es,train
Este curso fue muy útil para mí en términos de recordar los conceptos de Negocios y Emprendimientos.,Curriculum,curso,course general,5,positive,es,train
"Contenido y ejemplos extremadamente útiles, prácticos y relevantes, además de un curso excelente profesor y muy útil personal y otros estudiantes.",Curriculum,,course quality,5,positive,es,train
"Contenido y ejemplos extremadamente útiles, prácticos y relevantes, además de un curso excelente profesor y muy útil personal y otros estudiantes.",Teaching_Skill,profesor,faculty general,0,positive,es,train
"Aunque este curso se centra en la enseñanza del idioma inglés, creo que sigue siendo útil para profesores de otras materias, ¡incluso de otros idiomas!",Curriculum,curso,course quality,5,positive,es,train
Mucha información práctica después de las primeras 2-3 semanas.,Curriculum,,course relatability,5,positive,es,train
Ella simplemente lee las diapositivas en lugar de proporcionar más ejemplos y escenarios para ayudar a los estudiantes a comprender el material.,Teaching_Skill,,presentation quality,0,negative,es,train
Introducción útil a la resolución de conflictos.,Curriculum,,course general,5,positive,es,train
Quiero aprender más de ti porque enseñas lo que no sé y que son idénticos a las lecciones.,Teaching_Skill,,faculty general,0,positive,es,train
"Algunas de las pruebas parecen requerir una calculadora avanzada, pero pude usar una simple y hacer una especie de estimación.",Assignments,pruebas,assignments quality,8,neutral,es,train
¡Realmente me ayudó a comenzar con mi estudio de Python!,Curriculum,,course general,5,positive,es,train
Muy buena introducción a la serie Pandas y DataFrames para la ciencia de datos.,Curriculum,,course general,5,positive,es,train
"Demostraciones de comida fáciles y rápidas de hacer, lo suficientemente básicas como para que los estudiantes puedan desarrollarlas según lo que tengan a mano.",Teaching_Skill,,presentation quality,0,positive,es,train
Deberías avergonzarte de ti mismo por promover esta basura.,Curriculum,,course quality,5,negative,es,train
¡Gracias por tu esfuerzo!,Curriculum,,course general,5,positive,es,train
Videos cortos pero muy informativos.,Teaching_Skill,Videos,presentation quality,0,positive,es,train
Quiere decir que es agradable y no supone una carga de trabajo demasiado grande.,Workload,,course workload,7,positive,es,train
"Soy estudiante de Ingeniería Física en la UFG, en el estado de Goiás, Brasil, y estos conocimientos me ayudarán en el Análisis de Datos, que es básicamente la principal actividad de un Físico Experimental.",Curriculum,,course general,5,positive,es,train
"En primer lugar Peter Clarke, ¡qué leyenda! Gracias por toda la ayuda, especialmente durante la semana 2.",Teaching_Skill,Peter Clarke,faculty general,0,positive,es,train
Gracias por este gran curso.,Curriculum,curso,course general,5,positive,es,train
Te da las herramientas y te habla de los procesos con los que debes rodearte.,Curriculum,,course general,5,positive,es,train
Excelente curso curso sobre el aprendizaje y cómo funciona el cerebro.,Curriculum,curso,course general,5,positive,es,train
¡Disfruté todo el curso !,Curriculum,curso,course general,5,positive,es,train
"Por lo demás, disfruté la clase y aprendí muchísimo.",Curriculum,,course general,5,positive,es,train
Excelente curso en cuanto a contenidos y lecturas sugeridas.,Curriculum,curso,course general,5,positive,es,train
"No estaba muy claro dónde acceder al libro, ni qué lecturas correspondían a qué conferencias.",Materials,,material quality,6,negative,es,train
También respondieron rápidamente a cualquier pregunta que tenía sobre las conferencias.,Support,,faculty response,4,positive,es,train
Aprecio el esfuerzo que se puso en hacer este curso así como también en obtener los clips de película.,Curriculum,curso,course general,5,positive,es,train
Muchas gracias a Barbara OAKLEY y otros profesores.,Teaching_Skill,Barbara OAKLEY,faculty general,0,positive,es,train
Las personas que son nuevas en la fotografía pueden encontrar esto muy interesante.,Curriculum,,course general,5,positive,es,train
"Muchas gracias por hacer este curso, es realmente útil para aprender y también fácil de seguir, así que creo que cuanto antes lo aprendas, mejor serás cuando tengas que aprender algo nuevo y especialmente si eres un estudiante :)",Curriculum,curso,course general,5,positive,es,train
Muy recomendable para aquellas personas que puedan realizar su propio aprendizaje.,Recommendation,,course general,14,positive,es,train
¡Es absolutamente increíble!,Curriculum,,course general,5,positive,es,train
Siento que he aprendido mucho en tan poco tiempo.,Curriculum,,course general,5,positive,es,train
Aunque me hubiera gustado que hubiera habido más prácticas para inculcar el conocimiento firme de cuál era el contenido.,Materials,,material quantity,6,positive,es,train
Sin duda ayudará a todos los principiantes y estudiantes continuos.,Curriculum,,course general,5,positive,es,train
Me parecieron muy claras y concisas las conferencias y las tareas.,Teaching_Skill,conferencias,presentation quality,0,positive,es,train
Me parecieron muy claras y concisas las conferencias y las tareas.,Assignments,tareas,assignments quality,8,positive,es,train
"Pero especialmente Tarea 3 en lo que respecta a la limpieza de los datos, se debe mejorar.",Assignments,Tarea 3,assignments quality,8,neutral,es,train
"En otras palabras, tengo mucho que esperar de los próximos cursos y espero poder aprender lo suficiente para convertirme en un profesional de SIG.",Curriculum,cursos,course general,5,positive,es,train
"Este curso tiene cierto potencial, pero necesita urgentemente una actualización para 2017.",Curriculum,,course relatability,5,negative,es,train
Bastante bueno curso para un programador Java primerizo.,Curriculum,curso,course general,5,positive,es,train
Este curso es increíble.,Curriculum,curso,course general,5,positive,es,train
Gracias Coursera y UOL.,Curriculum,,course general,5,positive,es,train
Ha sido una emoción enorme cada noche llegar a casa del trabajo y sentarme al lado de la computadora para ver los videos y estudiar Machine Learning.,Teaching_Skill,videos,presentation quality,0,positive,es,train
Estoy muy feliz de haber tenido este curso.,Curriculum,curso,course general,5,positive,es,train
"La información enseñada de manera ""fácil de aprender"" por Dr. Kuhar fue increíble.",Teaching_Skill,Dr. Kuhar,faculty comprehensiveness,0,positive,es,train
"Carne, necesitamos más carne.",Curriculum,,course general,5,negative,es,train
Creo que es el mejor a la hora de explicar algo.,Teaching_Skill,,faculty comprehensiveness,0,positive,es,train
¡Gracias Andrew !,Teaching_Skill,Andrew,faculty general,0,positive,es,train
El curso estuvo bien organizado.,Curriculum,curso,course quality,5,positive,es,train
Su enfoque de la enseñanza es maravilloso y me intrigaron sus puntos de vista sobre la escritura.,Teaching_Skill,,faculty general,0,positive,es,train
"La primera semana fue un poco lenta, pero",Curriculum,,course general,5,neutral,es,train
"A diferencia del curso  anterior en esta secuencia, este curso proporcionó poca o ninguna información sustancial.",Curriculum,curso,course quality,5,negative,es,train
Este curso por sí solo no aporta mucho.,Curriculum,curso,course general,5,negative,es,train
"A veces no hay comprensión del contenido, solo se utiliza la palabra más cercana al sonido producido.",Teaching_Skill,,presentation comprehensiveness,0,negative,es,train
El profesor Shiller explica los conceptos de una manera sencilla para que todos los entiendan.,Teaching_Skill,El profesor Shiller,faculty comprehensiveness,0,positive,es,train
Pero proporcionar algunas tareas más rigurosas tareas opcionales puede ser una adición bienvenida al curso.,Assignments,tareas opcionales,assignments quantity,8,neutral,es,train
Experiencia real en el uso de aplicaciones reales.,Curriculum,,course relatability,5,positive,es,train
Los videos son informativos y están bien elaborados.,Teaching_Skill,videos,presentation quality,0,positive,es,train
"Esa es la única razón por la que no doy una recompensa directa de 5 estrellas, ya que creo que la falta de interacción en la vida real no se recupera totalmente con los cuestionarios y ejercicios, deberían ser más en mi opinión.",Assignments,cuestionarios y ejercicios,assignments quality,8,negative,es,train
Es realmente encantador tener la oportunidad de escuchar sus perspectivas sobre las cosas y que describan cómo piensan sobre lo que están haciendo y ver sus diferentes procesos.,Curriculum,,course general,5,positive,es,train
"Aspectos positivos: muy práctico, interesante tareasÁreas de desarrollo: 4 estrellas porque a veces quiero más información concisa y menos información no muy importante en las lecciones. Lo siento, por una cuestión de tiempo. En general, un buen curso . Lo recomendaría.",Assignments,tareas,assignments quality,8,positive,es,train
"Aspectos positivos: muy práctico, interesante tareasÁreas de desarrollo: 4 estrellas porque a veces quiero más información concisa y menos información no muy importante en las lecciones. Lo siento, por una cuestión de tiempo. En general, un buen curso . Lo recomendaría.",Recommendation,,course general,14,positive,es,train
El profesor es realmente entretenido y es genial enseñando.,Teaching_Skill,profesor,faculty general,0,positive,es,train
Le ayuda a comprender el proceso de pensamiento que implica la fijación de precios.,Curriculum,,course comprehensiveness,5,positive,es,train
Me pareció decepcionante el nivel de interacción en el grupo que se estaba formando foro y perdí el interés inmediatamente debido a que me preocupaba que el nivel de interacción solo continuara disminuyendo a medida que avanzaba el curso.,Curriculum,foro,course general,5,negative,es,train
Muy informativo curso.,Curriculum,curso,course quality,5,positive,es,train
"Al ser tan detallado e informativo, gran parte del material es bastante desafiante.",Materials,material,material comprehensiveness,6,negative,es,train
Es sorprendente lo simple y emocionante que es al mismo tiempo.,Curriculum,,course general,5,positive,es,train
Todo es perfecto en este curso.,Curriculum,curso,course general,5,positive,es,train
"Gracias a profesores, les deseo todo lo mejor.",Teaching_Skill,profesores,faculty general,0,positive,es,train
"Los videos están bien hechos, salvo algunos pequeños problemas de fecha (como versiones de software), pero eso es comprensible.",Teaching_Skill,videos,presentation quality,0,positive,es,train
"Los videos están bien hechos, salvo algunos pequeños problemas de fecha (como versiones de software), pero eso es comprensible.",Curriculum,,course comprehensiveness,5,positive,es,train
Los ejemplos aclararon las cosas y los ejercicios de tarea realmente consolidaron los puntos de aprendizaje.,Materials,ejemplos,material comprehensiveness,6,positive,es,train
Los ejemplos aclararon las cosas y los ejercicios de tarea realmente consolidaron los puntos de aprendizaje.,Assignments,ejercicios de tarea,assignments quality,8,positive,es,train
"Creo que cubren los hechos más esenciales que uno necesita saber sobre la UE), y las tareas calificadas por pares abordan algunos temas que invitan a la reflexión y estimulan el pensamiento crítico de los estudiantes.",Assignments,las tareas,assignments relatability,8,positive,es,train
Pun grešaka.,Curriculum,,course general,5,negative,es,train
Dva palca gore! !,Curriculum,,course general,5,positive,es,train
Test su cool .,Assignments,Test,assignments quality,8,positive,es,train
slajdovi bili su jasni.,Teaching_Skill,slajdovi,presentation quality,0,positive,es,train
Stvarno divno.,Curriculum,,course general,5,positive,es,train
Menarik tentu saja!,Curriculum,tentu saja,course general,5,positive,es,train
Eu recomendo fortemente este curso.,Recommendation,curso,course general,14,positive,es,train
Obrigado por fornecer este curso!,Curriculum,curso,course general,5,positive,es,train
Bom curso para iniciantes como eu.,Curriculum,curso,course general,5,positive,es,train
Cinco estrelas fáceis.,Curriculum,,course general,5,positive,es,train
Obrigado Prof. Dan!,Teaching_Skill,Prof. Dan,faculty general,0,positive,es,train
Cheio de erros.,Curriculum,,course general,5,negative,es,train
Fascinante curso!,Curriculum,curso,course general,5,positive,es,train
Que ótimo professor!,Teaching_Skill,professor,faculty general,0,positive,es,train
Um excelente curso.,Curriculum,curso,course general,5,positive,es,train
Obrigado Sr. George Siedel!,Teaching_Skill,Sr. George Siedel,faculty general,0,positive,es,train
Ótimo Professor.,Teaching_Skill,Professor,faculty general,0,positive,es,train
"Uma salva de palmas para George Siedel, ""Negotiation Team"" e Coursera!",Teaching_Skill,George Siedel,faculty general,0,positive,es,train
Excelente curso!,Curriculum,curso,course general,5,positive,es,train
Obrigado .,Curriculum,,course general,5,positive,es,train
Recomendo!,Recommendation,,course general,14,positive,es,train
Ótimo curso!,Curriculum,curso,course general,5,positive,es,train
Excelente entrada prato.,Curriculum,prato,course quality,5,positive,es,train
Eu daria 4/5 quando tudo estiver resolvido.,Curriculum,,course general,5,neutral,es,train
Ótimo curso antes de tudo.,Curriculum,curso,course general,5,positive,es,train
Excelente curso ! ! !,Curriculum,curso,course general,5,positive,es,train
Eu recomendaria especialmente para iniciantes.,Recommendation,,course general,14,positive,es,train
Ótimo Curso! .,Curriculum,Curso,course general,5,positive,es,train
Excelente professor.,Teaching_Skill,professor,faculty general,0,positive,es,train
"Fácil de entender, lembrar e praticar.",Teaching_Skill,,presentation comprehensiveness,0,positive,es,train
Fantástico professor.,Teaching_Skill,professor,faculty general,0,positive,es,train
Excelente ensino.,Teaching_Skill,,faculty general,0,positive,es,train
"Obrigada, Colleen!",Teaching_Skill,Colleen,faculty general,0,positive,es,train
Ótimo curso.,Curriculum,curso,course general,5,positive,es,train
Obrigado por este ótimo curso.,Curriculum,curso,course general,5,positive,es,train
Obrigado Andrew!,Teaching_Skill,Andrew,faculty general,0,positive,es,train
Dva palce hore! !,Curriculum,,course general,5,positive,es,train
Tack Mr . George Siedel !,Teaching_Skill,Mr . George Siedel,faculty general,0,positive,es,train
Annars en bra klass.,Curriculum,,course general,5,positive,es,train
Darasa kubwa.,Curriculum,,course general,5,positive,es,train
Asante Prof Chuck na CTA's.,Teaching_Skill,Prof Chuck,faculty general,0,positive,es,train
Asante sana kwa hili Kozi .,Curriculum,Kozi,course general,5,positive,es,train
"Asante , Profesa Randy, Chuo Kikuu cha Northwester na Coursera.",Teaching_Skill,Profesa Randy,faculty general,0,positive,es,train
Siyo sana kujifunza.,Curriculum,,course general,5,neutral,es,train
Nimejifunza mengi sana!,Curriculum,,course general,5,positive,es,train
Imejaa makosa.,Curriculum,,course general,5,negative,es,train
Ni mkuu sana profesa !,Teaching_Skill,profesa,faculty general,0,positive,es,train
Asante Bw. George Siedel !,Teaching_Skill,Bw. George Siedel,faculty general,0,positive,es,train
Na hiyo inakera sana.,Curriculum,,course general,5,negative,es,train
Asante.,Curriculum,,course general,5,positive,es,train
Sio bure.,Curriculum,,course general,5,negative,es,train
Hongera Profesa Odeh !,Teaching_Skill,Profesa Odeh,faculty general,0,positive,es,train
Bora profesa .,Teaching_Skill,profesa,faculty general,0,positive,es,train
Ajabu profesa .,Teaching_Skill,profesa,faculty general,0,positive,es,train
Mifano kubwa.,Curriculum,,course relatability,5,positive,es,train
Inasaidia sana.,Curriculum,,course general,5,positive,es,train
Yaliyomo ni nzuri.,Materials,Yaliyomo,material quality,6,positive,es,train
Asante sana Barbara OAKLEY na walimu wengine.,Teaching_Skill,Barbara OAKLEY,faculty general,0,positive,es,train
Tempo iyi.,Curriculum,,course quality,5,positive,es,train
Harika bir ders mentor / TA.,Teaching_Skill,mentor,faculty general,0,positive,es,train
"Great Hotel , no Monkey Bar",Classroom,Monkey Bar,facilities general,11,negative,es,train
"La cama era muy cómoda, la habitación era tranquila y tenía todas las comodidades necesarias, incluido acceso gratuito a Internet de alta velocidad.",Classroom,habitación,facilities general,11,positive,es,train
"presión. las toallas eran muy gruesas y suaves. no piscina. lo único malo de este hotel es que está conectado al complejo de oficinas plaza de las américas, que está cerrado los fines de semana, por lo que todas las tiendas no están abiertas. hay una pista de patinaje sobre hielo que está abierta para patinaje limitado. pague los $ 20 por el servicio de valet parking a menos que planee conducir a otras partes de dallas. el tren dart está a solo 2 cuadras de la puerta principal.",Classroom,piscina,facilities general,11,negative,es,train
"Se trata de un hotel de negocios hotel, con habitaciones habitaciones y baños habitaciones modernos, limpios y sofisticados área de recepción, muy profesionales personal y de buen tamaño.",Classroom,baños,facilities design_features,11,positive,es,train
"Mi solicitud de periódico faltante fue respondida con ""llegará aquí"".",Classroom,,facilities general,11,neutral,es,train
No probé el restaurante ni el desayuno.,Classroom,,facilities general,11,positive,es,train
El ambiente es muy romántico y el servicio fue genial.,Classroom,,facilities design_features,11,positive,es,train
"Un hotel excelente estancia, agradable spa, bueno comida, muy amable personal y bastante asequible.",Classroom,spa,facilities general,11,positive,es,train
"Acceso por ascensor, recepción 24 horas.",Classroom,,facilities general,11,positive,es,train
"Genial Hotel, no Monkey Bar",Classroom,Hotel,facilities general,11,negative,es,train
"Es enorme, con muchas opciones de comida y entretenimiento, sospecho que la gente va allí de vacaciones y nunca sale del recinto.",Classroom,,facilities design_features,11,positive,es,train
Los ejercicios instalaciones también son fantásticos.,Classroom,instalaciones,facilities design_features,11,positive,es,train
"El único defecto fue el restaurante Neptune, el desayuno fue genial, pero la cena fue terriblemente cara y no tan buena. En general, tenemos pocas quejas, si es que tenemos alguna, no podemos esperar a volver.",Classroom,restaurante Neptune,facilities quality,11,negative,es,train
"El lugar es limpio, elegante y si consigues una oferta habitaciones tiene una excelente relación calidad-precio.",Grading,,polarity positive,9,positive,es,train
"La habitación estaba limpia, el baño habitación era de un tamaño decente y había Internet wifi gratis, lo que siempre es una ventaja.",Classroom,baño,facilities prices,11,positive,es,train
pero había aire acondicionado en la habitación.,Grading,aire acondicionado,polarity positive,9,negative,es,train
Piscina en la azotea lo suficientemente grande para un chapuzón refrescante si estás allí cuando hace suficiente calor y te sientes un poco como en una escena de una Mary Poppins española mirando los tejados desde la terraza de la piscina.,Classroom,Piscina en la azotea,facilities design_features,11,positive,es,train
"No utilicé mucho las instalaciones de ejercicio, pero parecían más que adecuadas.",Classroom,instalaciones de ejercicio,facilities general,11,positive,es,train
"Fue muy agradable sentarse junto a la gran chimenea, pedir una bebida y ver pasar los barcos.",Classroom,chimenea,facilities design_features,11,positive,es,train
"Es cierto que algunas instalaciones podrían mejorar su mantenimiento (por ejemplo, la plomería), pero por el precio, volvería a Triton sin dudarlo.",Classroom,instalaciones,facilities general,11,neutral,es,train
"La casa de huéspedes es preciosa, de estilo español (paredes blancas y techo de tejas rojas) y con pequeños patios y espacios privados.",Classroom,,facilities general,11,positive,es,train
"Utilizamos la zona del jardín, pero no la piscina aunque parecía muy tentadora, pero el clima no era realmente lo suficientemente cálido.",Classroom,piscina,facilities design_features,11,negative,es,train
"Estuve en Nueva York por negocios y este hotel me pareció ideal, el servicio era bueno y el área el bar era impresionante.",Grading,el bar,polarity positive,9,positive,es,train
El lugar donde desayunas es precioso.,Classroom,,facilities design_features,11,positive,es,train
"La playa es encantadora, la piscina tiene una temperatura perfecta y el bar en la piscina es genial.",Classroom,playa,facilities general,11,positive,es,train
"Las habitaciones eran pequeñas pero adecuadas y la sala de desayuno era un poco apretada, pero por lo demás no hay quejas.",Classroom,sala de desayuno,facilities design_features,11,neutral,es,train
¡Era la falta de una piscina!,Classroom,piscina,facilities general,11,negative,es,train
"La piscina es inmensa y, como nadador, fui más que bienvenido.",Classroom,piscina,facilities design_features,11,positive,es,train
Valet parking buen servicio pero caro.,Classroom,Valet parking,facilities general,11,positive,es,train
Valet parking buen servicio pero caro.,Classroom,Valet parking,facilities prices,11,negative,es,train
El hotel representa una buena relación calidad-precio para Nueva York y tiene un excelente centro de salud y piscina.,Classroom,hotel,facilities general,11,positive,es,train
"Desde la recepción acogedora, las galletas y manzanas en el vestíbulo, los muebles de lujo y el patio abierto más lindo con juegos de bistro, este hotel estrellas lo hace bien.",Classroom,hotel,facilities design_features,11,positive,es,train
"Estaba muy limpio, también las mucamas fueron muy serviciales, limpiando nuestra habitación cuando bajamos a desayunar. También tienen un gran salón de belleza en el hotel.",Classroom,salón de belleza,facilities quality,11,positive,es,train
"Bien decorada habitación  aunque pequeña, estaba bien equipada.",Grading,habitación,polarity positive,9,positive,es,train
Para un hotel de 3 estrellas  las instalaciones son geniales y el personal fue muy amable y servicial.,Classroom,instalaciones,facilities general,11,positive,es,train
"El acceso a Internet es pago (unos 10 dólares estadounidenses) y es por cable, así que lleva tu propio enrutador inalámbrico (Apple fabrica uno de bolsillo fantástico). Hay una tienda de conveniencia abajo que cobra de más por todo, pero cuando lo necesitas, está allí.",Classroom,,facilities prices,11,negative,es,train
"Está lejos de las playas y sus instalaciones de piscina y salud son muy pequeñas, teniendo en cuenta que está en Florida.",Classroom,instalaciones,facilities design_features,11,negative,es,train
"La piscina de la azotea es realmente solo una piscina de inmersión, pero la azotea es encantadora para sentarse y tomar algunas bebidas relajantes. desayuno ¡Muy caro!",Classroom,piscina de la azotea,facilities general,11,neutral,es,train
pero tenemos que pagar por valet parking el precio que pagamos,Classroom,valet parking,facilities prices,11,negative,es,train
El hotel se asemeja a una casa con elegancia y comodidades de  lujosas.,Classroom,hotel,facilities general,11,positive,es,train
Las instalaciones eran viejas y el moho era un problema definitivo para nosotros.,Classroom,instalaciones,facilities quality,11,negative,es,train
El único inconveniente fueron los cargos exorbitantes incluso por llamadas locales cortas llamadas telefónicas y acceso a Internet.,Classroom,llamadas telefónicas y acceso a Internet,facilities prices,11,negative,es,train
"no hay - la única comida que se sirve es el desayuno, que tienes que bajar a comer y solo hay un minibar con algo de agua, etc. en tu habitación -",Classroom,,facilities general,11,positive,es,train
"Soy una persona muy quisquillosa y, siempre que puedo, me gusta alojarme en hoteles de 4 estrellas, pero no pude encontrar ningún defecto en este hotel, salvo que no había instalaciones para preparar té en la habitación.",Classroom,,facilities general,11,negative,es,train
El spa también es uno de los mejores!,Classroom,spa,facilities general,11,positive,es,train
"Las principales atracciones turísticas se encuentran en Mitte, pero se puede llegar fácilmente a ellas con el U-Bahn o con la línea S desde el cercano Zoo Bahnhoff.",Grading,,polarity positive,9,positive,es,train
"Sin embargo, el enorme balcón que teníamos y el moderno baño compensaron eso.",Classroom,balcón,facilities general,11,positive,es,train
>¡No hay acceso a Internet en habitaciones de hotel! !,Classroom,habitaciones de hotel,facilities general,11,negative,es,train
El hotel  estaba en una buena zona con buenos restaurantes a poca distancia y el tranvía justo al otro lado de la calle.,Grading,hotel,polarity positive,9,positive,es,train
"Club lounge es agradable, aunque no hay ofertas calientes en desayuno, que aunque está bien para mi esposa, espera una oferta caliente en Grand Hyatt Grand Clubs (el mejor está en Hong Kong).",Classroom,Club lounge,facilities general,11,positive,es,train
"Si pasas el rato en el hotel (bar 1), ¡seguro que te cruzas con alguna celebridad durante la semana que se toma un descanso del rodaje!",Classroom,bar,facilities general,11,positive,es,train
"Olor a humedad en algunos pasillos, baños solo con ducha, pequeños ascensores, malolientes gimnasio",Classroom,gimnasio,facilities cleanliness,11,negative,es,train
"* Instalaciones - habitaciones estaban limpias y cómodas, acceso wi-fi gratuito (traiga su computadora portátil para navegar en su habitación), bar del hotel abierto por la tarde y por la noche en la planta baja, agradable desayuno por las mañanas (panes, cereales, fruta, carnes), mini-nevera en la habitación, habitaciones tienen A/CContras:",Classroom,acceso wi-fi,facilities prices,11,positive,es,train
Quiero agregar que el Hilton tiene el mejor club de salud que he encontrado en mis viajes de negocios.,Classroom,club de salud,facilities quality,11,positive,es,train
"Nos alojamos en el piso Royal y fue perfecto: todas las comodidades que puedas desear, incluido un salón siempre abierto con cava (¡champán!), agua, té y chocolates.",Classroom,,facilities design_features,11,positive,es,train
"No se puede criticar al personal ni al servicio del Regent, pero nos decepcionó escuchar a nuestra llegada que la piscina estaba cerrada por reformas.",Classroom,servicio,facilities general,11,negative,es,train
"Pruebe el restaurante giratorio 'The View' en el Marriott Marquis, Times Square, ¡vistas fabulosas y la comida también buena!",Classroom,restaurante giratorio,facilities miscellaneous,11,positive,es,train
"Aunque el bañohabitación en mi habitación parecía un poco anticuado en comparación con otros en el hotel, toda la habitación estaba muy limpia y era cómoda y ofrecía una excelente relación calidad-precio.",Grading,habitación,polarity positive,9,positive,es,train
"Tenga en cuenta que aparcar su coche le costará $30, incluso si lo estaciona usted mismo.",Classroom,,facilities prices,11,negative,es,train
"Realmente disfruté la ubicación, el hotel es genial (agradable vestíbulo, elegante habitaciones, bueno servicio de conserjería, etc.).",Classroom,hotel,facilities general,11,positive,es,train
"Tenía una pequeña zona para sentarse, con dos sillas y una mesa, pero las camas eran muy duras (hay que agacharse con cuidado para no romperse alguna parte del cuerpo).",Classroom,,facilities general,11,positive,es,train
El Paris hotel en Florencia es mucho más que un hotel bonito y particular. Reservamos el Paris Hotel en Florencia a través de nuestra Agencia de Viajes que nos lo sugirió como un hotel muy bonito y particular: el Paris hotel es mucho más que un hotel bonito y particular. La sala de desayunos es única con sus frescos del siglo XVI y la atmósfera que impregna cada rincón del hotel.,Classroom,La sala de desayunos,facilities design_features,11,positive,es,train
Tener nuestra propia piscina fue fabuloso.,Classroom,piscina,facilities general,11,positive,es,train
