text,aspect,entity,attribute,aspect_label,sentiment,language,split
Tôi thấy bài giảng và bài tập rất rõ ràng và súc tích.,Assignments,bài tập,assignments quality,8,positive,vi,train
Nhưng đặc biệt Bài tập 3 liên quan đến việc làm sạch dữ liệu cần được cải thiện.,Assignments,Bài tập 3,assignments quality,8,neutral,vi,train
"Nói cách khác, tôi có rất nhiều điều mong đợi ở các khóa học sắp tới khóa học và tôi hy vọng mình có thể học đủ để trở thành một chuyên gia GIS.",Curriculum,khóa học,course general,5,positive,vi,train
Khóa học này có một số tiềm năng nhưng rất cần được cập nhật cho năm 2017.,Curriculum,NULL,course relatability,5,negative,vi,train
Khá tốt khóa học dành cho người mới bắt đầu lập trình Java.,Curriculum,khóa học,course general,5,positive,vi,train
Khóa học này thật tuyệt vời.,Curriculum,Khóa học,course general,5,positive,vi,train
Cảm ơn Coursera và UOL.,Curriculum,NULL,course general,5,positive,vi,train
Thật là phấn khích khi mỗi tối đi làm về và ngồi vào máy tính để xem video và nghiên cứu về Học máy.,Teaching_Skill,video,presentation quality,0,positive,vi,train
Tôi rất vui vì đã có khóa học này khóa học.,Curriculum,khóa học,course general,5,positive,vi,train
"Thông tin được giảng dạy theo phương pháp ""Dễ học"" của Tiến sĩ Kuhar thật đáng kinh ngạc.",Teaching_Skill,Tiến sĩ Kuhar,faculty comprehensiveness,0,positive,vi,train
"Thông tin được giảng dạy theo phương pháp ""Dễ học"" của Tiến sĩ Kuhar thật đáng kinh ngạc.",Teaching_Skill,Tiến sĩ Kuhar,faculty general,0,positive,vi,train
"Thịt, chúng ta cần nhiều thịt hơn.",Curriculum,NULL,course general,5,negative,vi,train
Tôi nghĩ anh ấy là người giỏi nhất trong việc giải thích điều gì đó.,Teaching_Skill,NULL,faculty comprehensiveness,0,positive,vi,train
Cảm ơn bạn Andrew!,Teaching_Skill,Andrew,faculty general,0,positive,vi,train
khóa học đã được thiết lập tốt.,Curriculum,khóa học,course quality,5,positive,vi,train
Phương pháp giảng dạy của bạn rất tuyệt vời và tôi rất thích thú với quan điểm của bạn về cách viết.,Teaching_Skill,NULL,faculty general,0,positive,vi,train
"Tuần đầu tiên hơi chậm một chút, nhưng",Curriculum,NULL,course general,5,neutral,vi,train
Rất khuyến khích.,Teaching_Skill,NULL,faculty general,0,positive,vi,train
Tôi thích điều này khóa học.,Curriculum,khóa học,course general,5,positive,vi,train
"Không giống như khóa học trước đó trong chuỗi này, khóa học này cung cấp rất ít hoặc không cung cấp thông tin quan trọng.",Curriculum,khóa học,course quality,5,negative,vi,train
Bản thân khóa học này không mang lại nhiều lợi ích.,Curriculum,khóa học,course general,5,negative,vi,train
Đôi khi không hiểu nội dung mà chỉ sử dụng từ gần nhất với âm thanh phát ra.,Teaching_Skill,NULL,presentation comprehensiveness,0,negative,vi,train
Giáo sư Shiller giải thích các khái niệm một cách đơn giản để mọi người đều hiểu.,Teaching_Skill,Giáo sư Shiller,faculty comprehensiveness,0,positive,vi,train
Xuất sắc .,Curriculum,NULL,course general,5,positive,vi,train
Nhưng việc cung cấp thêm một số bài tập chặt chẽ hơn bài tập tùy chọn có thể là một sự bổ sung đáng hoan nghênh cho khóa học.,Assignments,bài tập tùy chọn,assignments quantity,8,neutral,vi,train
Kinh nghiệm thực tế trong việc sử dụng các ứng dụng thực tế.,Curriculum,NULL,course relatability,5,positive,vi,train
video có tính thông tin và được biên soạn tốt.,Teaching_Skill,video,presentation quality,0,positive,vi,train
"Đó là lý do duy nhất khiến tôi không đưa ra phần thưởng 5 sao thực sự, vì tôi tin rằng việc thiếu tương tác thực tế không thể được khắc phục hoàn toàn bằng câu đố và bài tập, theo tôi, chúng nên được thực hiện nhiều hơn.",Assignments,câu đố và bài tập,assignments quality,8,negative,vi,train
Thật tuyệt vời khi có cơ hội lắng nghe quan điểm của họ về mọi thứ và nghe họ mô tả cách họ nghĩ về những gì họ đang làm và thấy những quy trình khác nhau của họ.,Curriculum,NULL,course general,5,positive,vi,train
"Điểm tích cực: rất thực tế, thú vị bài tập Lĩnh vực phát triển: 4 sao vì đôi khi muốn có nhiều thông tin đúng trọng tâm hơn và ít thông tin không quan trọng trong bài giảng. Xin lỗi. Vì tiết kiệm thời gian. Nhìn chung, đây là một khóa học tốt khóa học. Sẽ giới thiệu",Assignments,bài tập,assignments quality,8,positive,vi,train
"Điểm tích cực: rất thực tế, thú vị bài tập Lĩnh vực phát triển: 4 sao vì đôi khi muốn có nhiều thông tin đúng trọng tâm hơn và ít thông tin không quan trọng trong bài giảng. Xin lỗi. Vì tiết kiệm thời gian. Nhìn chung, đây là một khóa học tốt khóa học. Sẽ giới thiệu",Recommendation,khóa học,course general,14,positive,vi,train
"Điểm tích cực: rất thực tế, thú vị bài tập Lĩnh vực phát triển: 4 sao vì đôi khi muốn có nhiều thông tin đúng trọng tâm hơn và ít thông tin không quan trọng trong bài giảng. Xin lỗi. Vì tiết kiệm thời gian. Nhìn chung, đây là một khóa học tốt khóa học. Sẽ giới thiệu",Recommendation,khóa học,course general,14,positive,vi,train
"Điểm tích cực: rất thực tế, thú vị bài tập Lĩnh vực phát triển: 4 sao vì đôi khi muốn có nhiều thông tin đúng trọng tâm hơn và ít thông tin không quan trọng trong bài giảng. Xin lỗi. Vì tiết kiệm thời gian. Nhìn chung, đây là một khóa học tốt khóa học. Sẽ giới thiệu",Recommendation,khóa học,course general,14,positive,vi,train
giáo sư thực sự rất thú vị và giảng dạy rất giỏi.,Teaching_Skill,giáo sư,faculty general,0,positive,vi,train
giáo sư thực sự rất thú vị và giảng dạy rất giỏi.,Teaching_Skill,giáo sư,faculty comprehensiveness,0,positive,vi,train
Giúp bạn hiểu được quá trình suy nghĩ trong việc định giá.,Curriculum,NULL,course comprehensiveness,5,positive,vi,train
Tôi thấy mức độ tương tác trong nhóm hình thành diễn đàn không mấy ấn tượng và ngay lập tức mất hứng thú vì lo ngại rằng mức độ tương tác sẽ tiếp tục giảm dần khi khóa học tiếp tục.,Curriculum,diễn đàn,course general,5,negative,vi,train
Rất bổ ích khóa học.,Curriculum,khóa học,course quality,5,positive,vi,train
"Vì quá chi tiết và nhiều thông tin, nên nhiều nội dung tài liệu khá khó hiểu.",Materials,tài liệu,material comprehensiveness,6,negative,vi,train
Thật tuyệt vời khi nó vừa đơn giản vừa thú vị cùng một lúc.,Curriculum,NULL,course general,5,positive,vi,train
Mọi thứ đều hoàn hảo khóa học.,Curriculum,khóa học,course general,5,positive,vi,train
"Cảm ơn giáo viên, chúc các bạn mọi điều tốt đẹp nhất.",Teaching_Skill,giáo viên,faculty general,0,positive,vi,train
"Các video được thực hiện tốt, trừ một số vấn đề nhỏ về hẹn hò (như phiên bản phần mềm) nhưng điều đó có thể hiểu được.",Teaching_Skill,video,presentation quality,0,positive,vi,train
"Các video được thực hiện tốt, trừ một số vấn đề nhỏ về hẹn hò (như phiên bản phần mềm) nhưng điều đó có thể hiểu được.",Curriculum,NULL,course comprehensiveness,5,positive,vi,train
ví dụ làm rõ vấn đề và bài tập về nhà thực sự củng cố các điểm học tập.,Materials,ví dụ,material comprehensiveness,6,positive,vi,train
ví dụ làm rõ vấn đề và bài tập về nhà thực sự củng cố các điểm học tập.,Assignments,bài tập về nhà,assignments quality,8,positive,vi,train
Tôi nghĩ chúng bao gồm những sự thật thiết yếu nhất mà người ta cần biết về EU) và các bài tập chấm điểm ngang hàng  đề cập đến một số vấn đề kích thích tư duy và kích thích tư duy phản biện của sinh viên.,Assignments,bài tập,assignments relatability,8,positive,vi,train
"Giường rất thoải mái, phòng yên tĩnh và có đầy đủ tiện nghi cần thiết bao gồm cả truy cập Internet tốc độ cao miễn phí.",Classroom,NULL,facilities general,11,positive,vi,train
áp lực. khăn tắm rất dày và mềm. không có hồ bơi. điều duy nhất tệ về khách sạn này là nó được kết nối với khu phức hợp văn phòng Plaza of the Americas đóng cửa vào cuối tuần. vì vậy không phải tất cả các cửa hàng đều mở cửa. có một sân trượt băng mở cửa cho một số lượng trượt hạn chế. trả 20 đô la cho dịch vụ đỗ xe có người phục vụ trừ khi bạn có kế hoạch lái xe đến các khu vực khác của Dallas. tàu Dart chỉ cách cửa trước khoảng 2 dãy nhà.,Classroom,hồ bơi,facilities general,11,negative,vi,train
"Đây thực sự là một doanh nghiệp khách sạn với không gian sạch sẽ, tinh tế khu vực lễ tân, rất chuyên nghiệp nhân viên và phòng tắm phòng hiện đại, rộng rãi.",Classroom,phòng tắm,facilities design_features,11,positive,vi,train
yêu cầu của tôi về tờ báo bị mất đã được trả lời khi nó được gửi đến đây.,Classroom,NULL,facilities general,11,neutral,vi,train
Tôi không thử nhà hàng hoặc bữa sáng.,Classroom,NULL,facilities general,11,positive,vi,train
Không khí rất lãng mạn và dịch vụ thì tuyệt vời.,Classroom,dịch vụ,facilities design_features,11,positive,vi,train
"Tuyệt vời kỳ nghỉ, đẹp spa, tốt đồ ăn, rất thân thiện nhân viên và khá phải chăng.",Classroom,spa,facilities general,11,positive,vi,train
"Có thang máy, lễ tân 24 giờ.",Classroom,NULL,facilities general,11,positive,vi,train
"Tuyệt vời Khách sạn, không Quán bar khỉ",Classroom,Quán bar khỉ,facilities general,11,negative,vi,train
"nơi này rất rộng, có nhiều lựa chọn về đồ ăn và giải trí, tôi nghĩ mọi người đến đó để nghỉ dưỡng và không bao giờ rời khỏi nơi này.",Classroom,NULL,facilities design_features,11,positive,vi,train
Bài tập cơ sở vật chất cũng tuyệt vời.,Classroom,cơ sở vật chất,facilities design_features,11,positive,vi,train
"Điểm trừ duy nhất là Nhà hàng Neptune, Bữa sáng thì tuyệt vời nhưng Bữa tối thì quá đắt và không ngon. Nhìn chung chúng tôi hầu như không phàn nàn gì, rất mong được quay lại.",Classroom,Nhà hàng Neptune,facilities quality,11,negative,vi,train
"khu vực hồ bơi khá nhỏ, vì vậy nếu đó là ưu tiên của bạn thì nó có thể không lý tưởng, nhưng vì chúng tôi không có thời gian để tắm nắng nên điều đó không thành vấn đề.",Classroom,khu vực hồ bơi,facilities design_features,11,negative,vi,train
"Nơi này sạch sẽ, phong cách và nếu bạn có được ưu đãi phòng thì sẽ rất đáng giá.",Grading,NULL,polarity positive,9,positive,vi,train
"Phòng sạch sẽ, phòng tắm có kích thước khá, và có internet wifi miễn phí luôn là một điểm cộng.",Classroom,internet wifi,facilities prices,11,positive,vi,train
nhưng trong phòng lại có máy lạnh.,Grading,máy lạnh,polarity positive,9,negative,vi,train
Hồ bơi trên sân thượng đủ lớn để bạn có thể ngâm mình trong làn nước mát nếu bạn đến đó khi thời tiết đủ ấm và có cảm giác giống như cảnh trong bộ phim Tây Ban Nha Mary Poppins nhìn ra các mái nhà từ sân hiên hồ bơi.,Classroom,Hồ bơi trên sân thượng,facilities design_features,11,positive,vi,train
"Không sử dụng nhiều cơ sở tập thể dục, nhưng chúng có vẻ khá đầy đủ.",Classroom,cơ sở tập thể dục,facilities general,11,positive,vi,train
"thật tuyệt khi được ngồi bên lò sưởi lớn, gọi một ly đồ uống và ngắm nhìn những chiếc thuyền trôi qua.",Classroom,lò sưởi,facilities design_features,11,positive,vi,train
"Đúng là một số cơ sở vật chất có thể cần được bảo trì tốt hơn (ví dụ: hệ thống ống nước), nhưng với mức giá này, tôi sẽ quay lại Triton ngay lập tức.",Classroom,cơ sở vật chất,facilities general,11,neutral,vi,train
"Nhà khách rất đẹp, theo phong cách Tây Ban Nha (tường trắng, mái ngói đỏ), có sân nhỏ và không gian riêng tư.",Classroom,NULL,facilities general,11,positive,vi,train
"Đã sử dụng khu vườn, nhưng không sử dụng hồ bơi mặc dù trông rất hấp dẫn, nhưng thời tiết thực sự không đủ ấm.",Classroom,hồ bơi,facilities design_features,11,negative,vi,train
"Tôi đến New York để công tác và thấy khách sạn này lý tưởng, dịch vụ tốt và khu vực quầy bar rất ấn tượng.",Grading,quầy bar,polarity positive,9,positive,vi,train
Nơi bạn ăn sáng thật tuyệt vời.,Classroom,NULL,facilities design_features,11,positive,vi,train
"bãi biển thật tuyệt, hồ bơi có nhiệt độ hoàn hảo và quầy bar dưới nước thật tuyệt!",Classroom,bãi biển,facilities general,11,positive,vi,train
"bãi biển thật tuyệt, hồ bơi có nhiệt độ hoàn hảo và quầy bar dưới nước thật tuyệt!",Classroom,hồ bơi,facilities general,11,positive,vi,train
"bãi biển thật tuyệt, hồ bơi có nhiệt độ hoàn hảo và quầy bar dưới nước thật tuyệt!",Classroom,quầy bar dưới nước,facilities general,11,positive,vi,train
Phòng nhỏ nhưng đầy đủ tiện nghi và phòng ăn  hơi chật nhưng nhìn chung không có gì phàn nàn.,Classroom,phòng ăn,facilities design_features,11,neutral,vi,train
là do thiếu hồ bơi!,Classroom,hồ bơi,facilities general,11,negative,vi,train
"hồ bơi rất rộng và, với tư cách là một người bơi lội, thì nơi này rất được chào đón.",Classroom,hồ bơi,facilities design_features,11,positive,vi,train
Dịch vụ đỗ xe có người phục vụ dịch vụ tốt nhưng giá cao.,Classroom,Dịch vụ đỗ xe có người phục vụ,facilities general,11,positive,vi,train
Dịch vụ đỗ xe có người phục vụ dịch vụ tốt nhưng giá cao.,Classroom,Dịch vụ đỗ xe có người phục vụ,facilities prices,11,negative,vi,train
khách sạn có giá trị tốt tại NYC và có trung tâm chăm sóc sức khỏe và hồ bơi tuyệt vời.,Classroom,trung tâm chăm sóc sức khỏe và hồ bơi,facilities general,11,positive,vi,train
"Từ quầy lễ tân chào đón, bánh quy và táo trong sảnh, đồ nội thất cao cấp và sân trong mở dễ thương với bộ bàn ghế ăn nhỏ, khách sạn này  đã làm đúng như vậy.",Classroom,sân,facilities design_features,11,positive,vi,train
"rất sạch sẽ, ngoài ra người giúp việc cũng rất hữu ích, dọn phòng cho chúng tôi khi chúng tôi xuống ăn sáng. Họ cũng có một tiệm làm đẹp tuyệt vời trong khách sạn. của tôi",Classroom,tiệm làm đẹp,facilities quality,11,positive,vi,train
được trang trí đẹp mắt phòng mặc dù nhỏ nhưng được trang bị đầy đủ.,Grading,phòng,polarity positive,9,positive,vi,train
Đối với một khách sạn 3 sao cơ sở vật chất thì tuyệt vời và nhân viên đều rất thân thiện và hữu ích.,Classroom,cơ sở,facilities general,11,positive,vi,train
"Internet phải trả phí (khoảng 10,00 đô la Mỹ) và có dây, vì vậy hãy mang theo bộ định tuyến không dây (Apple sản xuất loại bỏ túi tuyệt vời). Có một cửa hàng tiện lợi ở tầng dưới, tính phí quá cao cho mọi thứ, nhưng khi cần thì vẫn có ở đó.",Classroom,NULL,facilities prices,11,negative,vi,train
"Internet phải trả phí (khoảng 10,00 đô la Mỹ) và có dây, vì vậy hãy mang theo bộ định tuyến không dây (Apple sản xuất loại bỏ túi tuyệt vời). Có một cửa hàng tiện lợi ở tầng dưới, tính phí quá cao cho mọi thứ, nhưng khi cần thì vẫn có ở đó.",Classroom,NULL,facilities prices,11,negative,vi,train
"Nơi này cách xa bãi biển và hồ bơi cũng như tiện nghi chăm sóc sức khỏe  rất nhỏ, mặc dù nằm ở Florida.",Classroom,tiện nghi,facilities design_features,11,negative,vi,train
hồ bơi trên sân thượng thực chất chỉ là hồ bơi nhỏ nhưng sân thượng rất thích hợp để ngồi và nhâm nhi vài ly đồ uống thư giãn. bữa sáng rất đắt!,Classroom,hồ bơi trên sân thượng,facilities general,11,neutral,vi,train
nhưng phải trả tiền cho dịch vụ đỗ xe có người phục vụ với mức giá chúng tôi đã trả,Classroom,dịch vụ đỗ xe có người phục vụ,facilities prices,11,negative,vi,train
khách sạn giống như một ngôi nhà với sự sang trọng và tiện nghi cao cấp .,Classroom,tiện ngh,facilities general,11,positive,vi,train
cơ sở vật chất đã cũ và nấm mốc thực sự là vấn đề đối với chúng tôi.,Classroom,cơ sở vật chất,facilities quality,11,negative,vi,train
Điểm trừ duy nhất là cước phí quá cao ngay cả đối với cuộc gọi nội hạt ngắn cuộc gọi điện thoại và truy cập internet.,Classroom,cuộc gọi điện thoại và truy cập internet,facilities prices,11,negative,vi,train
"không có - món duy nhất được phục vụ là bữa sáng mà bạn phải xuống tầng dưới để ăn và chỉ có một quầy bar nhỏ với một ít nước, v.v. trong phòng của bạn -",Classroom,NULL,facilities general,11,positive,vi,train
"Tôi là người cầu kỳ và thích ở trong những khách sạn 4 * nếu có thể, nhưng tôi không thể tìm ra lỗi nào ở khách sạn này ngoại trừ việc không có tiện nghi pha trà trong phòng.",Classroom,NULL,facilities general,11,negative,vi,train
spa cũng là một trong những spa tốt nhất!,Classroom,spa,facilities general,11,positive,vi,train
"Các điểm tham quan du lịch chính nằm ở Mitte; tuy nhiên, bạn có thể dễ dàng đến đây bằng tàu điện ngầm U-Bahn hoặc tàu điện ngầm S Line từ Zoo Bahnhoff gần đó.",Grading,NULL,polarity positive,9,positive,vi,train
"Tuy nhiên, ban công rộng rãi ban công và phòng tắm hiện đại phòng tắm đã cân bằng được điều đó.",Classroom,ban công,facilities general,11,positive,vi,train
>Không có kết nối Internet trong phòng khách sạn! !,Classroom,phòng khách sạn,facilities general,11,negative,vi,train
Khách sạn  nằm ở khu vực tốt với nhiều nhà hàng đẹp trong phạm vi đi bộ và xe điện nằm ngay bên kia đường.,Grading,Khách sạn,polarity positive,9,positive,vi,train
"Phòng chờ câu lạc bộ khá ổn, mặc dù không có dịch vụ hấp dẫn tại bữa sáng, mặc dù cũng ổn với vợ tôi, nhưng sẽ có dịch vụ hấp dẫn tại Grand Hyatt Grand Clubs (tốt nhất là ở HK).",Classroom,Phòng chờ câu lạc bộ,facilities general,11,positive,vi,train
"Nếu bạn ở trong khách sạn quầy bar, chắc chắn bạn sẽ gặp một người nổi tiếng vào tuần nghỉ quay phim!",Classroom,quầy bar,facilities general,11,positive,vi,train
Mùi ẩm mốc ở một số hành lang - phòng tắm chỉ có vòi sen - nhỏ thang máy - có mùi phòng tập thể dục,Classroom,phòng tập thể dục,facilities cleanliness,11,negative,vi,train
Mùi ẩm mốc ở một số hành lang - phòng tắm chỉ có vòi sen - nhỏ thang máy - có mùi phòng tập thể dục,Classroom,thang máy,facilities design_features,11,negative,vi,train
"* Tiện nghi - phòng sạch sẽ và thoải mái, truy cập wi-fi miễn phí (mang theo máy tính xách tay để lướt web trong phòng), quầy bar khách sạn mở cửa vào buổi chiều và buổi tối ở tầng dưới, đẹp bữa sáng vào buổi sáng (bánh mì, ngũ cốc, trái cây, thịt), tủ lạnh nhỏ trong phòng, phòng có máy lạnh. Tiện nghi:",Classroom,wi-fi miễn,facilities prices,11,positive,vi,train
Tôi muốn nói thêm rằng khách sạn Hilton có câu lạc bộ sức khỏe tốt nhất  mà tôi từng gặp trong các chuyến công tác của mình.,Classroom,lạc bộ sức khỏe,facilities quality,11,positive,vi,train
"Chúng tôi ở tầng Royal và nơi này thật hoàn hảo - có đầy đủ tiện nghi mà bạn mong muốn, bao gồm cả một Salon luôn mở cửa phục vụ rượu Cava (Sâm panh!), nước, trà và sôcôla!",Classroom,NULL,facilities design_features,11,positive,vi,train
"Nhân viên và dịch vụ tại Regent không thể chê vào đâu được, nhưng chúng tôi đã thất vọng khi nghe tin hồ bơi đã đóng cửa để cải tạo.",Classroom,NULL,facilities general,11,negative,vi,train
"Hãy thử nhà hàng xoay 'The View' tại Marriott Marquis, Quảng trường Thời đại, quang cảnh tuyệt đẹp và đồ ăn cũng ngon!",Classroom,nhà hàng xoay,facilities miscellaneous,11,positive,vi,train
"Mặc dù phòng tắm phòng của tôi có vẻ hơi cũ so với những phòng khác trong khách sạn, nhưng toàn bộ phòng rất sạch sẽ và thoải mái, mang lại giá trị tuyệt vời.",Grading,phòng,polarity positive,9,positive,vi,train
"Xin lưu ý rằng bạn sẽ phải trả 30 đô la để đỗ xe, ngay cả khi bạn tự đỗ xe.",Classroom,NULL,facilities prices,11,negative,vi,train
"Tôi thực sự thích vị trí, khách sạn tuyệt vời đẹp sảnh, tốt dịch vụ lễ tân, v.v..",Classroom,sảnh,facilities general,11,positive,vi,train
"Nó có một khu vực ngồi nhỏ, với hai chiếc ghế và một chiếc bàn, nhưng giường thì cứng như đá (bạn phải nằm xuống nhẹ nhàng để không làm gãy một bộ phận nào đó trên cơ thể).",Classroom,NULL,facilities general,11,positive,vi,train
"Nice the Khách sạn Paris ở Florence còn hơn cả một khách sạn đẹp và đặc biệt! Chúng tôi đã đặt phòng tại Khách sạn Paris ở Florence thông qua Công ty du lịch của chúng tôi, nơi đã giới thiệu đây là một khách sạn rất đẹp và đặc biệt: Khách sạn Paris còn hơn cả một khách sạn đẹp và đặc biệt! Phòng ăn sáng độc đáo với những bức bích họa thế kỷ XVI như bầu không khí trong mọi ngóc ngách của khách sạn.",Classroom,Phòng ăn sáng,facilities design_features,11,positive,vi,train
Có hồ bơi riêng của mình thật tuyệt vời.,Classroom,hồ bơi,facilities general,11,positive,vi,train
"vị trí, phòng, khu vực sinh hoạt ngoài trời trên sân thượng đều hoàn hảo cho một kỳ nghỉ thư giãn và đáng nhớ tại Florence.",Classroom,khu vực sinh hoạt ngoài trời trên sân thượng,facilities general,11,positive,vi,train
"Tuy nhiên, chuyến đi đến nhà hàng  chỉ để chụp ảnh cũng đáng giá.",Classroom,nhà hàng,facilities general,11,neutral,vi,train
"Chúng tôi là khách ở khách sạn , bãi đậu xe phải miễn phí! ! ! !",Classroom,sạn,facilities general,11,neutral,vi,train
"Tuyệt vời khách sạn ở giữa nơi không có gì Tôi đã ở đây trong một kỳ nghỉ cuối tuần dài và rất ấn tượng với khách sạn, hiện đại, vui vẻ và kích thước tuyệt vời phòng mặc dù nơi đây có một chút giống trung tâm hội nghị",Classroom,NULL,facilities design_features,11,positive,vi,train
"Khách sạn tốt nhất mà chúng tôi từng ở khách sạn Khách sạn này có vị trí hoàn hảo (cách phố mua sắm chính 10 phút đi bộ và cách Tử Cấm Thành/Quảng trường Thiên An Môn 15 - 20 phút đi bộ); nhân viên rất hiệu quả, hữu ích và thân thiện nói tiếng Anh tốt; và các phòng phòng/tiện nghi giải trí đều tuyệt vời.",Classroom,tiện nghi giải trí,facilities general,11,positive,vi,train
"Hồ bơi không đáng để bạn cân nhắc khi lựa chọn khách sạn vì nó quá nhỏ, nhưng lại có sân thượng đẹp.",Classroom,NULL,facilities design_features,11,negative,vi,train
"Hồ bơi không đáng để bạn cân nhắc khi lựa chọn khách sạn vì nó quá nhỏ, nhưng lại có sân thượng đẹp.",Classroom,NULL,facilities design_features,11,positive,vi,train
Đừng quên đến CasinoBạn sẽ thích nó!,Classroom,NULL,facilities design_features,11,positive,vi,train
Nhược điểm duy nhất đối với tôi là chúng tôi sử dụng nơi này làm căn cứ và không có cơ hội tận hưởng tiện nghi.,Classroom,tiện nghi,facilities general,11,negative,vi,train
cơ sở vật chất rất tốt cho 2,Classroom,cơ sở vật chất,facilities general,11,positive,vi,train
Hồ bơi tầng hầm là nơi lý tưởng để thư giãn trước bữa tối muộn trong thị trấn.,Classroom,Hồ bơi tầng hầm,facilities comfort,11,positive,vi,train
"Gia đình Bavaro Tóm tắt Khu vực bãi biển tuyệt vời hồ bơi thực sự ồn ào vào buổi chiều với những người bạn Star Phòng? Kích thước khá, không Bồn tắm nước nóng, cứng giường và gối? Tầm nhìn thật tệ, ban công đối diện nhau thay vì hướng ra đại dương? Đã gửi email yêu cầu phòng đã cải tạo ở tầng 2, có giường cỡ lớn, gần bãi biển nếu có thể Khách sạn? Phục vụ cho các gia đình có nhiều trẻ em? Dịch vụ LUÔN Mỉm cười? Rất nhiều chim hồng hạc, vịt, thiên nga và công.",Classroom,Bavaro,facilities general,11,positive,vi,train
"trang web. giường rất thoải mái, bạn có quầy bar miễn phí, đầy đủ đồ giải khát và một số đồ ăn nhẹ, đồ dùng vệ sinh cá nhân là của Lanvin.",Classroom,NULL,facilities general,11,positive,vi,train
Phần thưởng chính là hồ bơi . . .,Classroom,hồ bơi,facilities general,11,positive,vi,train
"Tuyệt vời tiện nghi - nhưng hãy chú ý đến giá giảm. Star City có tiện nghi 24/7 nhờ sòng bạc liền kề, nhưng bản thân phòng hơi cũ.",Classroom,tiện nghi,facilities general,11,positive,vi,train
"Tuyệt vời tiện nghi - nhưng hãy chú ý đến giá giảm. Star City có tiện nghi 24/7 nhờ sòng bạc liền kề, nhưng bản thân phòng hơi cũ.",Classroom,tiện nghi,facilities general,11,neutral,vi,train
"Cảnh quan tuyệt đẹp của bến cảng/thành phố, tuyệt vời dịch vụ, tuyệt vời khách sạn, tuyệt vời phòng, tuyệt vời đồ ăn, tuyệt vời quầy bar, tuyệt vời tiện nghi, tuyệt vời vị trí, sạch sẽ, thoải mái, hiện đại và nhân viên luôn sẵn sàng hỗ trợ hết sức có thể.",Classroom,tiện nghi,facilities general,11,positive,vi,train
Prof : « tu t'amuses facilement » hahahahaha @35:47,Experience,Prof,Instructor,2,neutral,vi,train
"Khóa học này khóa học rất tuyệt vời, rất cần thiết trong thế giới hiện đại.",Curriculum,khóa học,Course_General_Feedback,5,positive,vi,train
"Sau khi xem (video 1: 3blue1brown về Duality), tôi chỉ thấy xT*A*x là kết quả của việc áp dụng phép biến đổi tuyến tính cho một vectơ x rồi chiếu vectơ mới đó trở lại x; nếu các vectơ vẫn chỉ ""cùng một hướng"" tức là phép chiếu là dương, thì A là xác định dương",Curriculum,video 3blue1brown về Duality,Course_General_Feedback,5,neutral,vi,train
@[USERNAME]Cảm ơn bạn! Đó là một lời giải thích rất hay  :),Curriculum,lời giải thích,Course_General_Feedback,5,positive,vi,train
Anh chàng này thật tuyệt vời! Thực sự thích bài giảng.,Experience,NULL,Instructor,2,positive,vi,train
Anh chàng này thật tuyệt vời! Thực sự thích bài giảng.,Curriculum,bài giảng,Course_General_Feedback,5,positive,vi,train
"Trời ơi, đừng di chuyển máy ảnh nữa  :<",Teaching_Skill,máy ảnh,Teaching_Setup,0,negative,vi,train
"Einstein không thể làm được, nhưng... Gilbert có thể!",Experience,Gilbert,Instructor,2,positive,vi,train
"Einstein không thể làm được, nhưng... Gilbert có thể!",Experience,Einstein,Instructor,2,negative,vi,train
Đã học một khóa học cấp tốc về Lin Algebra chỉ tính toán những điều này. Tôi biết tất cả các bước. Nhưng tôi có thực sự biết không? Bây giờ thì tôi biết rồi.. Cảm ơn bạn Gilbert Strang. Tôi cố gắng học TẤT CẢ các khóa học mà bạn cung cấp trên internet. Thật là một thế giới đáng kinh ngạc mà chúng ta đang sống ngày nay..,Experience,Gilbert Strang,Instructor,2,positive,vi,train
Đã học một khóa học cấp tốc về Lin Algebra chỉ tính toán những điều này. Tôi biết tất cả các bước. Nhưng tôi có thực sự biết không? Bây giờ thì tôi biết rồi.. Cảm ơn bạn Gilbert Strang. Tôi cố gắng học TẤT CẢ các khóa học mà bạn cung cấp trên internet. Thật là một thế giới đáng kinh ngạc mà chúng ta đang sống ngày nay..,Curriculum,khóa học,Course_General_Feedback,5,positive,vi,train
Rất nhiều tình yêu thương và sự tôn trọng dành cho Giáo sư Strang! Cảm ơn bạn rất nhiều!,Experience,Giáo sư Strang,Instructor,2,positive,vi,train
"Không, cảm ơn. Tôi ổn với Giải tích",Knowledge,Giải tích,Mathematical_Related_Concept,1,positive,vi,train
"19:16, tại sao tất cả (ma trận 1: 5x5) lại nằm trong (không gian vectơ 2: 25 chiều)?",Knowledge,ma trận 5x5,Mathematical_Related_Concept,1,neutral,vi,train
"19:16, tại sao tất cả (ma trận 1: 5x5) lại nằm trong (không gian vectơ 2: 25 chiều)?",Knowledge,không gian vectơ 25 chiều,Mathematical_Related_Concept,1,neutral,vi,train
Anh ấy rất vui tính.. Giữ cho bài giảng thú vị,Experience,NULL,Instructor,2,positive,vi,train
Anh ấy rất vui tính.. Giữ cho bài giảng thú vị,Curriculum,bài giảng,Course_General_Feedback,5,positive,vi,train
