text,aspect,entity,attribute,aspect_label,sentiment,language,split
"Bitte verbessern Sie dieses Modul, damit es Lernenden, die wirklich lernen möchten, mehr Spaß macht.",Curriculum,,course general,5,neutral,de,train
Und das ist wirklich ärgerlich.,Curriculum,,course general,5,negative,de,train
"Was mir an diesem Kurs gefiel, war die Art der Aufgaben, die den Sinn tatsächlicher Verhandlungen mit anderen Klassenkameraden betonten. Ich war dadurch gezwungen, mit völlig Fremden aus verschiedenen Ländern zu interagieren und die Arbeiten anderer zu begutachten, was eine ungemein angenehme Erfahrung war.",Assignments,Aufgaben,assignments quality,8,positive,de,train
"Was mir an diesem Kurs gefiel, war die Art der Aufgaben, die den Sinn tatsächlicher Verhandlungen mit anderen Klassenkameraden betonten. Ich war dadurch gezwungen, mit völlig Fremden aus verschiedenen Ländern zu interagieren und die Arbeiten anderer zu begutachten, was eine ungemein angenehme Erfahrung war.",Support,,faculty response,4,positive,de,train
Charles ist bezaubernd!,Teaching_Skill,Charles,faculty general,0,positive,de,train
"Vielen Dank und gut gemacht, Snape, du bist großartig",Teaching_Skill,,faculty general,0,positive,de,train
Ich kann gar nicht genug Gutes über alle Kurse dieser Spezialisierung sagen!,Curriculum,Kurse,course general,5,positive,de,train
Ich habe einen Master-Abschluss und bis ich diesen MOOC belegte,Curriculum,,course general,5,positive,de,train
"Ich hätte 5 Sterne gegeben, aber es könnte noch ein wenig verbessert werden.",Curriculum,,course quality,5,positive,de,train
Ein wirklich erstaunlicher Kurs!,Curriculum,Kurs,course general,5,positive,de,train
Fantastischer Kurs Mentor / TA.,Teaching_Skill,Mentor,faculty general,0,positive,de,train
"Ihr habt tolle Arbeit geleistet, Jungs.",Curriculum,,course general,5,positive,de,train
Es handelt sich um einen sehr umfassenden 1-Kurs als Einführung in das Fachgebiet.,Curriculum,1-Kurs,course quality,5,positive,de,train
Gut Kurs gute Lehre .,Curriculum,Kurs,course general,5,positive,de,train
Gut Kurs gute Lehre .,Teaching_Skill,,faculty general,0,positive,de,train
Es muss wirklich neu gemacht werden.,Curriculum,,course general,5,neutral,de,train
Ich kann den Kurs wärmstens empfehlen!,Recommendation,Kurs,course general,14,positive,de,train
"Dr. Chuck Der Vorlesungsstil ist wirklich inspirierend, humorvoll und hilfreich.",Teaching_Skill,Dr. Chuck,faculty general,0,positive,de,train
"Dr. Chuck Der Vorlesungsstil ist wirklich inspirierend, humorvoll und hilfreich.",Support,Dr. Chuck,faculty response,4,positive,de,train
Ausgezeichnet Kurs!,Curriculum,Kurs,course general,5,positive,de,train
"Ich habe an keinem Kurs teilgenommen (eigentlich, da ich Ingenieur bin) und es hat mir noch nie so viel Freude bereitet, mir einen Kurs anzusehen oder eine Übung zu machen.",Curriculum,Kurs,course general,5,positive,de,train
"Der erste Kurs weckt in mir die Begeisterung, mit den späteren anzufangen.",Curriculum,Kurs,course general,5,positive,de,train
"Aufgrund der Struktur des Kurses glaube ich nicht, dass mein Lernerfolg in diesem Kurs von Bedeutung war und ich bedauere, dass ich für alle drei Kurse bezahlt habe.",Assignments,,assignments quality,8,negative,de,train
"Die Aufgaben sind anspruchsvoll, aber unterhaltsam und in gutem Tempo.",Assignments,Aufgaben,assignments quality,8,positive,de,train
"Ich werde diesen Kurs auf jeden Fall jedem empfehlen, der sich mit forensischer Buchhaltung und Betrugsprüfung befassen möchte.",Recommendation,Kurs,course general,14,positive,de,train
"Dies ist ein großartiger Kurs, der sehr informativ ist.",Curriculum,Kurs,course general,5,positive,de,train
"Der nützlichste Teil scheint sich mit der Zielsetzung zu befassen und ich würde den meisten Studenten als Anfang empfehlen, damit zu beginnen.",Recommendation,,course general,14,positive,de,train
Das Professor ist sehr verständnisvoll und kommt direkt zur Sache.,Teaching_Skill,Professor,faculty comprehensiveness,0,positive,de,train
Dies führte zu einer großen Zeitverschwendung mit dem Grader.,Workload,,course workload,7,negative,de,train
"Ich habe sogar angefangen, Zeitschriftenartikel von Page und Zellner zu lesen, weil ich von den Modellen, die mir in diesem Kurs gezeigt werden, sehr fasziniert bin.",Curriculum,Kurs,course relatability,5,positive,de,train
"Manchmal scheint es, als würden einige der Professoren im Gegensatz zu den Core-MBA-Angeboten sehr schnell sprechen.",Teaching_Skill,Professoren,faculty general,0,neutral,de,train
Der Kurs Stoff ist interessant.,Materials,Stoff,material quality,6,positive,de,train
"Ich würde diesen Kurs jedem empfehlen, der mehr über die Denkweise von Hunden erfahren möchte.",Recommendation,Kurs,course general,14,positive,de,train
Aufgaben waren sehr einfach und haben Spaß gemacht. Habe in kurzer Zeit viel gelernt.,Assignments,Aufgaben,assignments comprehensiveness,8,positive,de,train
Fand das Forum und die Mentoren toll.,Teaching_Skill,Mentoren,faculty general,0,positive,de,train
"Insgesamt gut, Danke Prof. Geoffery!",Curriculum,,course general,5,positive,de,train
"Insgesamt gut, Danke Prof. Geoffery!",Teaching_Skill,Prof. Geoffery,faculty general,0,positive,de,train
"Wenn ich Empfehlungen hätte, würde ich eine Aufschlüsselung der Abkürzungen und Konzepte vorschlagen, da ich aufgrund meines nicht-finanziellen Hintergrunds besondere Schwierigkeiten hatte.",Curriculum,,course comprehensiveness,5,neutral,de,train
Der Grund hierfür ist meiner Erfahrung nach das Fehlen jeglicher Hilfe durch die TAs.,Support,,faculty response,4,negative,de,train
"Ich hatte die falsche Vorstellung, dass maschinelles Lernen eine harte Nuss ist, aber Prof. Ng hat den Kurs so konzipiert, dass die Studierenden mit angemessenem Aufwand das Beste aus dem Kurs zum maschinellen Lernen herausholen.",Teaching_Skill,Prof. Ng,faculty comprehensiveness,0,positive,de,train
Empfehlen Sie es weiter!,Recommendation,,course general,14,positive,de,train
Ich habe ein negatives Feedback zum Kurs von Cheri Alexander Inhalt und zwar aus mehreren Gründen: 1 – Zu viele Wiederholungen.,Materials,Inhalt,material quality,6,negative,de,train
Das Kurs war eine wundervolle Erfahrung.,Curriculum,Kurs,course general,5,positive,de,train
Der beste Kurs aller Zeiten (und ich habe viele davon belegt).,Curriculum,,course general,5,positive,de,train
Großartig und herausfordernd.,Curriculum,,course general,5,positive,de,train
"Was ich vermisse: Das Studium Stoff sollte mehr und besser geordnete (theoretische) Informationen bieten (z.B. zu Themen wie Datenbankdesign, Datenstrukturen, etc.)",Materials,Stoff,material quality,6,negative,de,train
Ich habe diesen ehrlichen Blick auf die Geschichte Israels als Land wirklich genossen.,Curriculum,,course general,5,positive,de,train
Diese Vorlesungen beinhalteten einige Ressourcen – es könnten jedoch definitiv mehr bereitgestellt werden.,Materials,Vorlesungen,material quantity,6,neutral,de,train
"Ich würde diesen Kurs jedem empfehlen, der sich für Geschichte oder historische Romane interessiert.",Recommendation,Kurs,course general,14,positive,de,train
Dieser Kurs war einfach.,Curriculum,Kurs,course general,5,neutral,de,train
Die Lehrer achten auf wirklich verwirrende Grammatikpunkte.,Teaching_Skill,Lehrer,faculty general,0,positive,de,train
"Wenn alle Videos von guter Hörqualität gewesen wären, hätte ich dem Kurs 5 Sterne gegeben",Teaching_Skill,Videos,presentation quality,0,negative,de,train
Sehr gut gemacht.,Curriculum,,course general,5,positive,de,train
"Wenn Sie über Programmierkenntnisse in einer anderen Sprache verfügen, sollten Sie diesen Kurs ziemlich schnell absolvieren können.",Workload,,course workload,7,positive,de,train
Das ist bisher ein toller Kurs.,Curriculum,,course general,5,positive,de,train
Dies hat sich als das fehlende Bindeglied zu meinem Glück erwiesen.,Curriculum,,course general,5,positive,de,train
Gut Kurs.,Curriculum,Kurs,course general,5,positive,de,train
Tolle Erfahrung!,Curriculum,,course general,5,positive,de,train
Der Lehrer schreibt und spricht gleichzeitig.,Teaching_Skill,Lehrer,faculty general,0,negative,de,train
"Es ist ein großartiger Kurs für alle, die den Aspekt der funktionalen Programmierung in der Informatik erkunden möchten.",Curriculum,Kurs,course general,5,positive,de,train
Wirklich toll Kurs als Ergänzung zur Lektüre von Dayan und Abbott ' s,Curriculum,Kurs,course general,5,positive,de,train
Besser geht es nicht,Curriculum,,course general,5,positive,de,train
1. Bei 75-facher oder 2-facher Geschwindigkeit ist das Tempo besser zu bewältigen und dennoch leicht zu befolgen.,Teaching_Skill,,presentation quality,0,positive,de,train
"Das Wichtigste ist, dass die Mentoren im Diskussionsforum wirklich nett sind.",Support,Mentoren,faculty response,4,positive,de,train
"Es muss ausreichend Zeit für die Recherche der gelehrten Inhalte eingeplant werden, und die Zerlegung der Programmieraufgaben nimmt Zeit in Anspruch.",Assignments,Programmieraufgaben,assignments workload,8,neutral,de,train
"Es muss ausreichend Zeit für die Recherche der gelehrten Inhalte eingeplant werden, und die Zerlegung der Programmieraufgaben nimmt Zeit in Anspruch.",Materials,Inhalte,material comprehensiveness,6,negative,de,train
Schlecht Inhalt und Dozent.,Materials,Inhalt,material quality,6,negative,de,train
Schlecht Inhalt und Dozent.,Teaching_Skill,Dozent,faculty general,0,negative,de,train
"Die Übungen sind außerdem gut darauf ausgelegt, die Studierenden in die richtige Richtung zu führen, ohne sich zu viele Gedanken über Implementierungsdetails machen zu müssen, die die Hauptthemen unterstützen.",Assignments,Übungen,assignments quality,8,positive,de,train
Der Rest des Ganges war gut.,Curriculum,Ganges,course general,5,positive,de,train
"Ich war nie gut in Mathe oder Chemie, aber die Professorin erklärt die verschiedenen Prozesse auf so einfache Weise, dass ich die Tests bisher mit der vollen Punktzahl bestanden habe und ziemlich gut verstehe, was sie sagt.",Teaching_Skill,Professorin,faculty comprehensiveness,0,positive,de,train
"Obwohl sich der Meteor mit hoher Geschwindigkeit bewegt, geschieht dies Kurs nicht.",Curriculum,Kurs,course quality,5,negative,de,train
"Dieser Kurs hat mir auch geholfen, meine englischen Kommunikations- und Interviewfähigkeiten aufzufrischen.",Curriculum,Kurs,course comprehensiveness,5,positive,de,train
Das Kurs hat mir Spaß gemacht.,Curriculum,Kurs,course general,5,positive,de,train
Großartig natürlich!,Curriculum,natürlich,course general,5,positive,de,train
"Ausgezeichnet Kurs für Anfänger oder Studenten, die eine Karriere im Bereich Datenanalyse anstreben.",Curriculum,Kurs,course general,5,positive,de,train
"Obwohl der Inhalt hilfreich war, hätte dieser Kurs erheblich verbessert werden können, wenn Folien statt nur einem Transkript bereitgestellt worden wären.",Teaching_Skill,Folien,presentation quantity,0,negative,de,train
"Obwohl der Inhalt hilfreich war, hätte dieser Kurs erheblich verbessert werden können, wenn Folien statt nur einem Transkript bereitgestellt worden wären.",Materials,Inhalt,material comprehensiveness,6,positive,de,train
Habe viele der in den anderen Kursen erlernten Techniken verwendet.,Curriculum,,course general,5,positive,de,train
Bisher einfach super!,Curriculum,,course general,5,positive,de,train
Dieser Kurs war fantastisch!,Curriculum,Kurs,course general,5,positive,de,train
Vorlesungen decken nicht den Inhalt einiger Aufgaben ab.,Teaching_Skill,Vorlesungen,presentation relatability,0,negative,de,train
Für etwas Auflockerung sorgt auch die Sprechstunde Videos.,Teaching_Skill,Videos,presentation quality,0,positive,de,train
"Sehr gut Programmierübungen, progressiv herausfordernd und gut zur Festigung des Wissens.",Assignments,Programmierübungen,assignments quality,8,positive,de,train
Ich liebe das Kurs!,Curriculum,Kurs,course general,5,positive,de,train
"Ein sehr interessanter und nützlicher Kurs für alle, die lernen möchten, wie man Daten in Python bereinigt.",Curriculum,Kurs,course general,5,positive,de,train
Ausgezeichnete Vorspeise Gang.,Curriculum,Gang,course quality,5,positive,de,train
"Eine sehr kleine, aber wichtige Sache, die meine Aufmerksamkeit erregt hat, ist die Energie, mit der Professor unterrichtet.",Teaching_Skill,Professor,faculty comprehensiveness,0,positive,de,train
Der Kurs ist gut strukturiert und sehr informativ.,Curriculum,Kurs,course quality,5,positive,de,train
Lehrer genial.,Teaching_Skill,Lehrer,faculty general,0,positive,de,train
"Sehr gut aufgebaut, logisch und verständlich Gang.",Curriculum,Gang,course quality,5,positive,de,train
"Mir gefiel der Kurs insgesamt, aber ich hatte das Gefühl, dass bei den Antworten zu den wöchentlichen Projekten mehr Erklärungen hätten sein können.",Curriculum,Kurs,course general,5,positive,de,train
"Mir gefiel der Kurs insgesamt, aber ich hatte das Gefühl, dass bei den Antworten zu den wöchentlichen Projekten mehr Erklärungen hätten sein können.",Assignments,Projekten,assignments comprehensiveness,8,neutral,de,train
Die Vorlesungen und Übungen sind sehr leicht verständlich.,Teaching_Skill,Vorlesungen,presentation comprehensiveness,0,positive,de,train
Mir hat der Kurs sehr gut gefallen.,Curriculum,Kurs,course general,5,positive,de,train
Das Kurs hat mir sehr viel Spaß gemacht.,Curriculum,Kurs,course general,5,positive,de,train
"Es beginnt mit den Grundlagen und wird etwas anspruchsvoller. Es macht Spaß, wenn Sie anfangen, sich mit den Einsatzmöglichkeiten vertraut zu machen.",Curriculum,,course quality,5,positive,de,train
Ich kann es jedem und insbesondere Psychologiestudenten wärmstens empfehlen.,Recommendation,,course general,14,positive,de,train
"Es tut mir leid, ich muss mir die Videos mehrmals ansehen und verstehe es immer noch nicht.",Teaching_Skill,,presentation comprehensiveness,0,negative,de,train
"Ich würde empfehlen, diesen Kurs als letzten der vier Kurse zu belegen, bevor Sie mit dem Capstone-Projekt beginnen – wenn Sie vorhaben, alle Teile durchzugehen.",Recommendation,Kurs,course general,14,positive,de,train
"Ich denke darüber nach, Tierarzt zu werden, daher hilft mir dieser (Kurs 1) wirklich.",Curriculum,course,course quality,5,positive,de,train
"Ich empfehle es allein dafür, auch wenn Sie mit der Thematik vertraut sind.",Recommendation,,course general,14,positive,de,train
"Wenn man sich nur auf das gesprochene Wort konzentriert, kommt man schon ganz gut an Informationen.",Curriculum,,course general,5,neutral,de,train
"Das ist einer der erstaunlichsten Kurse, die ich je besucht habe!",Curriculum,Kurse,course general,5,positive,de,train
Ich habe diesen Kurs in vollen Zügen genossen!,Curriculum,,course quality,5,positive,de,train
"Der Moderator betont jedes zweite Wort und spricht auf eine sehr unnatürliche Art und Weise, die das Zuhören sehr ermüdend macht, und die Quiz im Video sind viel zu einfach und nehmen zu viel Zeit in Anspruch.",Teaching_Skill,Moderator,faculty general,0,negative,de,train
"Der Moderator betont jedes zweite Wort und spricht auf eine sehr unnatürliche Art und Weise, die das Zuhören sehr ermüdend macht, und die Quiz im Video sind viel zu einfach und nehmen zu viel Zeit in Anspruch.",Assignments,Quiz im Video,assignments quality,8,negative,de,train
"Der einzige Grund, warum es keine 5 Sterne gab, war, dass die Unterrichtsinformationen nicht 100 % klar dargestellt wurden.",Grading,,polarity neutral,9,positive,de,train
Wenn es nicht so viele Probleme mit den Videos und Tests gegeben hätte,Teaching_Skill,Videos,presentation quality,0,negative,de,train
Wenn es nicht so viele Probleme mit den Videos und Tests gegeben hätte,Assignments,Tests,assignments quality,8,negative,de,train
"Es stimmt, dass der Fairness halber die meisten grundlegenden Dinge abgedeckt sind, aber die Fortschritte schreiten sehr schnell voran.",Curriculum,,course general,5,positive,de,train
"Es stimmt, dass der Fairness halber die meisten grundlegenden Dinge abgedeckt sind, aber die Fortschritte schreiten sehr schnell voran.",Curriculum,,course general,5,negative,de,train
"Wer erwägt, den Kurs zu belegen, sollte beachten, dass der Zeitaufwand sehr hoch sein kann – die Vorlesungen sind in Ordnung, aber zwei oder drei der Aufgaben haben weit mehr als drei Stunden gedauert (das ist relevant, wenn Sie vorhaben, sich tatsächlich durch die Codierung zu kämpfen).",Workload,Kurs,course workload,7,neutral,de,train
"Wer erwägt, den Kurs zu belegen, sollte beachten, dass der Zeitaufwand sehr hoch sein kann – die Vorlesungen sind in Ordnung, aber zwei oder drei der Aufgaben haben weit mehr als drei Stunden gedauert (das ist relevant, wenn Sie vorhaben, sich tatsächlich durch die Codierung zu kämpfen).",Teaching_Skill,,presentation quality,0,positive,de,train
"Wer erwägt, den Kurs zu belegen, sollte beachten, dass der Zeitaufwand sehr hoch sein kann – die Vorlesungen sind in Ordnung, aber zwei oder drei der Aufgaben haben weit mehr als drei Stunden gedauert (das ist relevant, wenn Sie vorhaben, sich tatsächlich durch die Codierung zu kämpfen).",Assignments,Aufgaben,assignments workload,8,neutral,de,train
"Ansonsten habe ich das Gefühl, dass ich viel gelernt habe und dass dies eine großartige Einführung Klasse ist.",Curriculum,,course comprehensiveness,5,positive,de,train
"Es gab ein paar Fehler bei den Tests, aber insgesamt war es gut zusammengestellt und enthielt viele Informationen für einen kurzen Kurs.",Assignments,Tests,assignments quality,8,negative,de,train
"Es gab ein paar Fehler bei den Tests, aber insgesamt war es gut zusammengestellt und enthielt viele Informationen für einen kurzen Kurs.",Curriculum,Kurs,course general,5,positive,de,train
"Dank diesem Kurs habe ich herausgefunden, wo ich Fehler mache, und tatsächlich lerne ich neue Dinge leichter und wiederhole immer wieder die Informationen, die ich vor einigen Jahren gelernt habe.",Curriculum,Kurs,course general,5,positive,de,train
"Allerdings schienen die Tests und Tests auf einem ganz anderen Niveau zu sein und behandelten oft Stoff, der in den Vorlesungen kaum besprochen wurde.",Assignments,Tests,assignments quality,8,positive,de,train
"Allerdings schienen die Tests und Tests auf einem ganz anderen Niveau zu sein und behandelten oft Stoff, der in den Vorlesungen kaum besprochen wurde.",Materials,Stoff,material relatability,6,negative,de,train
"Großartig Kurs, um die Grundlagen der Projektfinanzierung zu erklären, indem die wichtigsten Konzepte zusammengefasst und einige kurze Beispiele eingefügt werden.",Curriculum,Kurs,course general,5,positive,de,train
"Dieser Kurs enthält einige gute Inhalte zum Thema Kreativität, behandelt jedoch kaum Problemlösung.",Materials,Kurs,material quality,6,positive,de,train
"Dieser Kurs enthält einige gute Inhalte zum Thema Kreativität, behandelt jedoch kaum Problemlösung.",Materials,Problemlösung,material quality,6,conflict,de,train
Formate und persönliche Anpassungen wurden gegenseitig besser verstanden und akzeptiert.,Curriculum,,course general,5,positive,de,train
Einige der Vortragenden müssen an ihren Präsentationsfähigkeiten arbeiten (ich persönlich hatte keine Probleme mit dem Akzent).,Teaching_Skill,Einige der Vortragenden,faculty general,0,negative,de,train
"Prof. Noor erklärt es so anschaulich, dass sogar ein Fünfjähriger etwas über DNA lernen kann.",Teaching_Skill,Prof. Noor,faculty relatability,0,positive,de,train
"Ich finde, das Programm ist kreativ gut präsentiert worden.",Curriculum,Programm,course quality,5,positive,de,train
"Ich habe so viel aus diesem Kurs gelernt und erkannt, was ich falsch gemacht habe, als ich in der Vergangenheit versucht habe zu lernen.",Curriculum,Kurs,course general,5,positive,de,train
"Es hätte sich für mich persönlicher angefühlt, wenn nur Dr. Fredericks vor der Kamera gewesen wäre.",Teaching_Skill,Dr. Fredericks,faculty general,0,positive,de,train
Ich empfehle ein gewisses Maß an Programmierkenntnissen.,Recommendation,,course general,14,neutral,de,train
"Ich befinde mich derzeit in Woche 2 des Kurs und ich muss sagen, dass mir Woche 1 absolut gefallen hat!",Curriculum,Kurs,course general,5,positive,de,train
Ich habe es genommen:) Empfohlen.,Curriculum,,course general,5,positive,de,train
"Der Kurs war großartig, aber aufgrund der Peer-Beurteilungen dauert es etwas lange, bis man eine Note bekommt.",Curriculum,Kurs,course general,5,positive,de,train
"Der Kurs war großartig, aber aufgrund der Peer-Beurteilungen dauert es etwas lange, bis man eine Note bekommt.",Grading,Peer-Beurteilungen,grades general,9,negative,de,train
"Ich würde 4/5 geben, wenn alles geklärt ist.",Curriculum,,course general,5,neutral,de,train
"Ich fand, dass die Informationen durchweg großartig waren, aber manchmal war der Kurs einfach sehr langweilig, insbesondere im Hinblick auf die Präsentation.",Curriculum,Kurs,course general,5,positive,de,train
"Ich fand, dass die Informationen durchweg großartig waren, aber manchmal war der Kurs einfach sehr langweilig, insbesondere im Hinblick auf die Präsentation.",Curriculum,Kurs,course quality,5,negative,de,train
"Ich fand, dass die Informationen durchweg großartig waren, aber manchmal war der Kurs einfach sehr langweilig, insbesondere im Hinblick auf die Präsentation.",Teaching_Skill,Präsentation,presentation quality,0,negative,de,train
Ansonsten wurden Themen ausführlich behandelt und gaben Anlass zum Nachdenken.,Teaching_Skill,Themen,presentation quality,0,positive,de,train
"Es vermittelt Ihnen grundlegende Kenntnisse darüber, was einen guten öffentlichen Redner ausmacht, und Sie können dieses Wissen nicht nur bei Präsentationen, sondern auch in Ihrem täglichen Leben anwenden.",Curriculum,,course general,5,positive,de,train
Ich habe aus diesem Kurs viel gelernt!,Curriculum,Kurs,course general,5,positive,de,train
"Ich werde die anderen Kurse besuchen und wahrscheinlich einige Materialien zusammenstellen, sodass ich die gesamten Kurse 1 - 4 in einer Woche abdecken kann.",Curriculum,Kurse,course general,5,positive,de,train
"Einziger Kritikpunkt den ich habe ist, dass die Programmieraufgaben nicht ganz schwer genug zu lösen sind, aber trotzdem ist es auf jeden Fall ein 5-Sterne-Kurs!",Assignments,Programmieraufgaben,assignments quality,8,negative,de,train
Ich freue mich über die Möglichkeit und die Erstellung des Kurses.,Curriculum,Kurses,course general,5,positive,de,train
"Der Grund, warum ich dies mit 2 Sternen bewerte, ist, dass ich das Gefühl hatte, die Tests seien unangemessen schwierig (oder vielleicht enthielten sie Fehler).",Assignments,Tests,assignments quality,8,negative,de,train
"Der Grund, warum ich dies mit 2 Sternen bewerte, ist, dass ich das Gefühl hatte, die Tests seien unangemessen schwierig (oder vielleicht enthielten sie Fehler).",Curriculum,,course quality,5,negative,de,train
Darüber hinaus sind die zusätzlichen Materialien (Interviews) sehr interessant.,Materials,Materialien,material quality,6,positive,de,train
"Die Aufgaben fand ich teilweise verwirrend (ich las die Beschreibung einer Frage, dachte, ich müsste mehrere Schritte auf einmal beantworten, stellte dann aber fest, dass die Aufgaben später viel detaillierter aufgeschlüsselt wurden).",Assignments,Aufgaben,assignments comprehensiveness,8,negative,de,train
Erstmal toll natürlich.,Curriculum,natürlich,course general,5,positive,de,train
"Ich kann mir vorstellen, dass die Erinnerungen und die kurze Wiederholung bereits behandelter Themen für Personen, die den Kurs im empfohlenen Tempo absolvieren, sehr nützlich sein werden.",Curriculum,Kurs,course general,5,positive,de,train
"Ich hoffe, dass Robert Wright weiterhin Angebote für die Coursera-Welt erstellen wird!",Teaching_Skill,Robert Wright,faculty general,0,positive,de,train
Auch das Finale PDF-Dokumente hat mir gut gefallen.,Materials,PDF-Dokumente,material quality,6,positive,de,train
Ein fünfwöchiger Kurs über biologische Mechanismen der menschlichen Sprach- und Musikwahrnehmung.,Curriculum,,course general,5,positive,de,train
Vielen Dank für die sehr schönen und lohnenden fünf Wochen!,Curriculum,,course value,5,positive,de,train
"Funktionales Programmdesign in Scala ist einer der besten Kurse für alle, die den funktionalen Programmierstil beim Design größerer Anwendungen unter Verwendung funktionaler Programmierkonzepte anwenden möchten.",Curriculum,Kurse,course general,5,positive,de,train
"Ich werde einige Module zur Auffrischung noch einmal durchgehen oder sie noch einmal durchgehen, da es so viel zu lernen gab.",Materials,Module,material quality,6,positive,de,train
"Können Sie sich die Auswirkungen auf unsere Gesellschaft vorstellen, wenn immer mehr Menschen ein Bewusstsein für ein glückliches und erfülltes Leben entwickeln würden?",Curriculum,,course general,5,positive,de,train
Dennoch hat mir der Kurs Spaß gemacht und ich habe viel gelernt.,Curriculum,Kurs,course general,5,positive,de,train
Die Folien waren klar.,Teaching_Skill,Folien,presentation quality,0,positive,de,train
"Da die Modelle jedoch komplizierter werden, werden einige der Materialien nicht wirklich gut erklärt, insbesondere das letzte Modul über „Deep Learning“ ist ziemlich überflüssig.",Materials,Materialien,material comprehensiveness,6,negative,de,train
"Die Vorlesungen tun genau das, was Sie brauchen.",Teaching_Skill,Vorlesungen,presentation quality,0,positive,de,train
"Da in der realen Welt die meisten Zinssätze als Effektivzinssätze ausgedrückt werden, wäre es gut, wenn dieser Aspekt ausdrücklich angesprochen würde.",Curriculum,,course relatability,5,positive,de,train
Eine ausgezeichnete Einführung in das Thema für Computerfachleute.,Curriculum,,course quality,5,positive,de,train
Fantastischer Kurs mit faszinierenden Lehrern!,Curriculum,Kurs,course general,5,positive,de,train
Fantastischer Kurs mit faszinierenden Lehrern!,Teaching_Skill,Lehrern,faculty general,0,positive,de,train
Das Lernen von Dr. Senjowski fiel mir etwas schwerer.,Teaching_Skill,Dr. Senjowski,faculty general,0,positive,de,train
Ich bin mit dem Kurs äußerst zufrieden.,Curriculum,Kurs,course general,5,positive,de,train
Dieser Kurs kann mir die dritte Sprache vermitteln,Curriculum,Kurs,course general,5,positive,de,train
"Es war schwierig, aber hauptsächlich aufgrund meiner fehlenden Grundkenntnisse in Statistik.",Curriculum,,course comprehensiveness,5,negative,de,train
"Die Lehrveranstaltung Aufgabe setzt Kenntnisse voraus, die in der Lehrveranstaltung nicht behandelt werden.",Assignments,Aufgabe,assignments relatability,8,negative,de,train
"Die Lehrveranstaltung Aufgabe setzt Kenntnisse voraus, die in der Lehrveranstaltung nicht behandelt werden.",Curriculum,Lehrveranstaltung,course general,5,negative,de,train
"Ich bin wirklich froh, dass ich mir die Zeit dafür genommen habe.",Curriculum,,course general,5,positive,de,train
Er bringt mich auch in jedem Video zum Lachen.,Teaching_Skill,,faculty general,0,positive,de,train
Ich werde mich für weitere Paläontologiekurse anmelden,Curriculum,,course general,5,positive,de,train
"Dieser Kurs war für mich eine Offenbarung, ich habe ihn wirklich genossen.",Curriculum,Kurs,course quality,5,positive,de,train
"Oh mein Gott, ich wünschte, ich hätte diese Professoren, die uns an unserem College unterrichten.",Teaching_Skill,Professoren,faculty general,0,positive,de,train
Mir hat dieser Kurs sehr viel Spaß gemacht.,Curriculum,Kurs,course general,5,positive,de,train
Insgesamt war die Klasse genau das richtige Maß an Herausforderung und Spaß.,Teaching_Skill,Klasse,presentation quality,0,positive,de,train
Unglaublich !,Curriculum,,course general,5,positive,de,train
"Die einzige Änderung, die ich vorschlagen könnte, wäre eine bessere Aufteilung der Arbeitsbelastung auf die drei Wochen.",Workload,,course workload,7,positive,de,train
Niemand scheint das Forum zu überwachen.,Support,Forum,faculty response,4,negative,de,train
"Besonders gut gefiel mir, dass immer wieder die Zusammenhänge zwischen den Neurowissenschaften und praktischen Lernhinweisen hervorgehoben wurden.",Curriculum,,course general,5,positive,de,train
Alles ist klar erklärt.,Curriculum,,course comprehensiveness,5,positive,de,train
Gute und notwendige Einführung in Python.,Curriculum,,course general,5,positive,de,train
"Hervorragende Analyse, klare und verständliche Darstellung eines komplexen Themas.",Teaching_Skill,,presentation quality,0,positive,de,train
"Ich habe hier mehrere Kurse besucht und muss sagen, dieser ist einer der besten.",Curriculum,,course general,5,positive,de,train
Prägnant und informativ.,Curriculum,,course quality,5,positive,de,train
"Ich mache diese Übungen immer noch und versuche, in allem, was mich umgibt, gute und schlechte Designlösungen zu erkennen.",Assignments,Übungen,assignments relatability,8,positive,de,train
"Es fühlt sich eher nach Geldmacherei an als nach der Vermittlung von etwas Nützlichem. Beim Entwerfen von Charakteren für Videospiele kommt es auch auf die Fähigkeiten an, die man hat oder dabei erwirbt, und darauf wird hier kein Wert gelegt.",Curriculum,,course value,5,negative,de,train
"Ich war froh über die Möglichkeit, fortgeschrittene Technologien kennenzulernen und einige Anwendungsbeispiele zu erstellen.",Curriculum,,course general,5,positive,de,train
"Ich habe mich für den Kurs angemeldet, um neue und effektive Methoden zu erlernen, mit denen ich Informationen in meinem Berufsleben schneller aufnehmen und anwenden kann und gleichzeitig abends den Anforderungen der Leitung eines Start-ups gerecht werden kann.",Curriculum,Kurs,course general,5,positive,de,train
Die Tests sind völlig unabhängig von den Vorlesungen und erfordern im Wesentlichen nur das Finden und Lesen der richtigen Wikipedia-Seiten.,Assignments,Tests,assignments relatability,8,negative,de,train
Ausgezeichnet Kurs ! ! !,Curriculum,Kurs,course general,5,positive,de,train
Das ist ein toller Kurs. .,Curriculum,Kurs,course general,5,positive,de,train
"Ich kann diesen Kurs jedem wärmstens empfehlen, der sein Wissen zum Thema „Festigkeit der Werkstoffe“ auffrischen möchte.",Recommendation,Kurs,course general,14,positive,de,train
