id,text,sentiment,aspect,language,split
6365,他需要他自己的电视节目！这太让人难忘了！信息太让人难忘了。,negative,ky_nang_giang_day,zh,train
6366,我喜欢简短的讲座、技巧、窍门和有关我们的大脑如何运作的信息！,negative,ky_nang_giang_day,zh,train
6367,我们的讲师的英语发音很容易理解；她很专业，而且她似乎很喜欢这个话题。,positive,ky_nang_giang_day,zh,train
6367,我们的讲师的英语发音很容易理解；她很专业，而且她似乎很喜欢这个话题。,positive,ky_nang_giang_day,zh,train
6367,我们的讲师的英语发音很容易理解；她很专业，而且她似乎很喜欢这个话题。,positive,ky_nang_giang_day,zh,train
6368,- - - - - - - - - 花了太多时间介绍定义，给学生练习和复习的时间太少。主持人的口音总是妨碍学生立即识别他所说的内容。字幕有时不能准确地表达他所说的内容。有时会有拼写错误-这使了解他所说的内容更加困难。这个学生被需要练习的公式淹没了-我甚至没有时间把它们写下来！,negative,noi_chung,zh,train
6368,- - - - - - - - - 花了太多时间介绍定义，给学生练习和复习的时间太少。主持人的口音总是妨碍学生立即识别他所说的内容。字幕有时不能准确地表达他所说的内容。有时会有拼写错误-这使了解他所说的内容更加困难。这个学生被需要练习的公式淹没了-我甚至没有时间把它们写下来！,negative,ky_nang_giang_day,zh,train
6368,- - - - - - - - - 花了太多时间介绍定义，给学生练习和复习的时间太少。主持人的口音总是妨碍学生立即识别他所说的内容。字幕有时不能准确地表达他所说的内容。有时会有拼写错误-这使了解他所说的内容更加困难。这个学生被需要练习的公式淹没了-我甚至没有时间把它们写下来！,negative,ky_nang_giang_day,zh,train
6369,我很高兴能以新的眼光来看待狗。,positive,noi_chung,zh,train
6370,我是一名统计学专业的大学生讲师，已经从博士项目毕业——即使有这样的背景，我还是无法跟上讲师的脚步。,negative,ky_nang_giang_day,zh,train
6371,对于如何处理分类特征进行讨论将会很有帮助。,positive,noi_chung,zh,train
6372,Alvarez、Newell 和 Adamson 对所讨论的主题有很好的把握，甚至在讲座中有一些有趣且有趣的对话。,positive,ky_nang_giang_day,zh,train
6372,Alvarez、Newell 和 Adamson 对所讨论的主题有很好的把握，甚至在讲座中有一些有趣且有趣的对话。,positive,ky_nang_giang_day,zh,train
6373,太棒了当然！,positive,noi_chung,zh,train
6374,其中一些视频是关于如何领导团队的非常基本的概念（例如：,negative,ky_nang_giang_day,zh,train
6375,我希望这门课能够在实际的科学和研究方面讲得更深入（弗雷德里克森博士提到的研究大部分都只是简要提到），并且花更少的时间听现场学生讨论他们的个人观点（虽然我很欣赏他们的见解，但我希望学到更多的实际信息）。,positive,ky_nang_giang_day,zh,train
6376,虽然不值得花钱，但如果你想完成整个专业，那就去做吧,negative,chuong_trinh_hoc,zh,train
6377,非常适合编程新手。,positive,noi_chung,zh,train
6378,非常好当然！,positive,noi_chung,zh,train
6379,但我不确定这是否太容易。,neutral,chuong_trinh_hoc,zh,train
6380,这个课程的讲座中包含了令人惊叹的信息，但是在视频讲座中很难找出与测验相关的信息，无论你记笔记有多好，你都必须多次重新参加测验。,positive,noi_chung,zh,train
6380,这个课程的讲座中包含了令人惊叹的信息，但是在视频讲座中很难找出与测验相关的信息，无论你记笔记有多好，你都必须多次重新参加测验。,negative,ky_nang_giang_day,zh,train
6380,这个课程的讲座中包含了令人惊叹的信息，但是在视频讲座中很难找出与测验相关的信息，无论你记笔记有多好，你都必须多次重新参加测验。,negative,bai_tap,zh,train
6381,当我去为其他人做同一作业的同行评审时，我发现之前的课程已经逾期 6 个月了作业？！,negative,bai_tap,zh,train
6382,展现的令人难以置信内容。,positive,noi_chung,zh,train
6383,如果这些真的是导师所描述的“核心概念”，人们会认为老师会花时间在视频中的这些概念上，而不是更神秘的用例上（这正是在其他来源中寻找的有意义的东西）。,negative,kinh_nghiem,zh,train
6384,大开眼界！,positive,noi_chung,zh,train
6385,所提供的动画插图使讲座非常有趣并且更容易理解。,positive,ky_nang_giang_day,zh,train
6386,视频和解释都很差。,negative,cung_cap_tai_lieu,zh,train
6387,我看到了从第一周到最后一周的进步。,positive,chuong_trinh_hoc,zh,train
6388,惊人课程模块，我学习了很多使用决策树、逻辑函数、增强、集成和解决问题的方法进行分类的概念。,positive,chuong_trinh_hoc,zh,train
6388,惊人课程模块，我学习了很多使用决策树、逻辑函数、增强、集成和解决问题的方法进行分类的概念。,positive,noi_chung,zh,train
6389,“古代海洋爬行动物”课程在呈现这些信息方面做得更好，尽管它只是列举了一些细节。,neutral,ky_nang_giang_day,zh,train
6390,我发现课程教得非常好。,positive,chuong_trinh_hoc,zh,train
6391,大多数材料不需要多次参考苹果文档即可完成作业。,positive,cung_cap_tai_lieu,zh,train
6391,大多数材料不需要多次参考苹果文档即可完成作业。,positive,bai_tap,zh,train
6392,非常深入的python入门学习。,positive,noi_chung,zh,train
6393,我很喜欢学习 Octave 和完成每周的家庭作业；练习向我展示了如何简单地完成外行人看来不可能完成的任务。,positive,chuong_trinh_hoc,zh,train
6393,我很喜欢学习 Octave 和完成每周的家庭作业；练习向我展示了如何简单地完成外行人看来不可能完成的任务。,positive,noi_chung,zh,train
6394,易于理解、记忆和实践。,positive,ky_nang_giang_day,zh,train
6395,与弗吉尼亚大学的项目管理课程不相上下。,negative,noi_chung,zh,train
6396,我的一生都与编程无关 - 这讲座是我的第一步，它真的让我爱上了它：）！,positive,ky_nang_giang_day,zh,train
6397,Flash 教程很有帮助。,positive,noi_chung,zh,train
6398,感谢您为我们带来优秀的程序和对管理人员有价值的工具！,positive,noi_chung,zh,train
6399,我觉得测验本来可以更有挑战性一些。,neutral,bai_tap,zh,train
6400,大量您可以自行继续开发的信息。,positive,noi_chung,zh,train
6401,然而，该编程挑战中的问题集通常定义不太明确，这使得解决起来非常困难（尤其是数据集问题）。,negative,bai_tap,zh,train
6402,测试 尤其艰难。,negative,bai_tap,zh,train
6403,出色的 。,positive,noi_chung,zh,train
6404,很棒的案例研究，但吸引观众的方式可能更好。,positive,noi_chung,zh,train
6404,很棒的案例研究，但吸引观众的方式可能更好。,negative,noi_chung,zh,train
6405,这让人大开眼界，了解到了如何开展业务，并且在发展业务时只需采用系统的方式来应对风险和风险缓解，就可以使事情在模块中看起来如此简单。,positive,chuong_trinh_hoc,zh,train
6406,麦加里蒂博士 以极佳的幽默感给予你所有必要的支持，使你克服恐惧，站在镜头前，发表自信的演讲。,positive,ky_nang_giang_day,zh,train
6407,新概念解释不透彻，幻灯片比较粗糙，甚至缺少一个讲座视频（必须在 YouTube 上找到它的链接）！,negative,ky_nang_giang_day,zh,train
6408,令人难以置信，易于理解教训。,positive,noi_chung,zh,train
6408,令人难以置信，易于理解教训。,positive,chuong_trinh_hoc,zh,train
6409,我读过Kandori 教授的书，他是这个领域的领先研究人员之一。,positive,ky_nang_giang_day,zh,train
6410,课程中讨论了几个真实案例，以便更好地理解课程，但理论上仍然存在一些疑问。,positive,chuong_trinh_hoc,zh,train
6410,课程中讨论了几个真实案例，以便更好地理解课程，但理论上仍然存在一些疑问。,negative,ky_nang_giang_day,zh,train
6411,非常感谢这次有趣的学习经历。,positive,noi_chung,zh,train
6412,太棒了教授。,positive,ky_nang_giang_day,zh,train
6413,很多非常有用的材料。,positive,cung_cap_tai_lieu,zh,train
6414,有大量的额外材料可供练习，并且查克博士保持其趣味性和好玩性，但又不会太夸张。,positive,cung_cap_tai_lieu,zh,train
6414,有大量的额外材料可供练习，并且查克博士保持其趣味性和好玩性，但又不会太夸张。,positive,ky_nang_giang_day,zh,train
6415,如果你查看互联网上的问答网站，你可能会发现这是相关科学和工程分支最受推荐的入门课程。,positive,de_xuat,zh,train
6416,尽管我很喜欢这个主题，但我不会再选修该课程讲师。,negative,ky_nang_giang_day,zh,train
6417,芭芭拉 和 特伦斯 是出色的主持人。,positive,ky_nang_giang_day,zh,train
6417,芭芭拉 和 特伦斯 是出色的主持人。,positive,ky_nang_giang_day,zh,train
6418,虽然确实很难理解在每个作业中应该做什么。,negative,bai_tap,zh,train
6419,我所上过的最有趣、最吸引人的课程之一。,positive,noi_chung,zh,train
6420,最后，倒数第三周的测验问题有点令人困惑，与老师实际讲的内容不太相符。,negative,bai_tap,zh,train
6420,最后，倒数第三周的测验问题有点令人困惑，与老师实际讲的内容不太相符。,negative,bai_tap,zh,train
6421,我参加这门课程是因为我特别关注课程的音乐方面，也就是布鲁斯。,positive,noi_chung,zh,train
6421,我参加这门课程是因为我特别关注课程的音乐方面，也就是布鲁斯。,positive,noi_chung,zh,train
6422,课程 的每一课都给出了适当且简短的描述。,positive,chuong_trinh_hoc,zh,train
6423,课程 确实失去了重点，不幸的是我现在被困在这里，无法继续整个专业化。,negative,chuong_trinh_hoc,zh,train
6424,还要感谢他的员工和实验室助理帮助创建如此精心设计的程序。,positive,ky_nang_giang_day,zh,train
6424,还要感谢他的员工和实验室助理帮助创建如此精心设计的程序。,positive,ky_nang_giang_day,zh,train
6425,。是我一生中最好的课程！！！,positive,noi_chung,zh,train
6426,我发现它很棒而且很有帮助。,positive,noi_chung,zh,train
6427,在结论中，Iyengar 指出，由于该领域“较新”，因此没有针对该领域的教科书，但亚马逊搜索显示似乎存在几本教科书，并且本课程中引用的许多研究都是几年前的，在某些情况下甚至超过十年。,negative,ky_nang_giang_day,zh,train
6428,从某种意义上说，这课程改变了我的学习方式。,positive,noi_chung,zh,train
6429,我还发现很荒谬的是，每次教授介绍一个非常基本的线性代数概念时，他都以一种居高临下的姿态说“这是线性代数专家的必修课”。,positive,ky_nang_giang_day,zh,train
6430,很棒的课程！,positive,noi_chung,zh,train
6431,谢谢查克博士，我非常欣赏您的教学方式以及让来自世界各地的学生融入课堂的兴趣。,positive,ky_nang_giang_day,zh,train
6431,谢谢查克博士，我非常欣赏您的教学方式以及让来自世界各地的学生融入课堂的兴趣。,positive,ky_nang_giang_day,zh,train
6432,如果有人通过视频解释就更好了。,negative,ky_nang_giang_day,zh,train
6433,2——使用了非常模糊的例子。,negative,cung_cap_tai_lieu,zh,train
6434,然而，我有点惊讶，做这件事却没有获得证书。,negative,chuong_trinh_hoc,zh,train
6435,特别是第 8 周的政治部分。,neutral,noi_chung,zh,train
6436,大多数情况下，断言都是毫无根据的（“增量原型将产生功能丰富且强大的软件”）。,negative,noi_chung,zh,train
6437,除非您准备好因为他们的解析器无法接受完美编写的代码而忍受几个小时的焦躁，否则不要参加此课程。,negative,noi_chung,zh,train
6438,这课程显然有一个议程。,negative,chuong_trinh_hoc,zh,train
6439,有点难，尤其是有很多RBM/DBN/DBM的部分。,negative,chuong_trinh_hoc,zh,train
6440,几周前报名时我并没有抱有太多期待，但随着我学习和观看课程的增多，我惊讶地发现有很多很棒的提示和资源可以帮助我理解并成为一个更好的学习者。,positive,cung_cap_tai_lieu,zh,train
6441,我强烈推荐这门课程给任何想要很好地理解机器学习的人。,positive,de_xuat,zh,train
6442,讨论板 中未解决的问题需要升级。,negative,hanh_vi,zh,train
6443,这一切都很棒当然。,positive,noi_chung,zh,train
6444,参加这个基础课程非常有益。,positive,noi_chung,zh,train
6445,我使用 Python 完成了所有作业，但我没有费心提交我的答案来获得课程学分，因为我必须用 Octave 再次重新实现它。,negative,bai_tap,zh,train
6446,Servance 是编程基础的伟大发展（前两个课程），它将在您的余生中为您提供良好的服务，同时也可以让您尝试去理解 Python 可以为您做哪些伟大的事情课程。,positive,noi_chung,zh,train
6447,教练 是上帝。,positive,ky_nang_giang_day,zh,train
6448,很难从这些材料和讲师想要告诉我的内容中获取重点。,negative,cung_cap_tai_lieu,zh,train
6448,很难从这些材料和讲师想要告诉我的内容中获取重点。,negative,ky_nang_giang_day,zh,train
6449,优秀当然。,positive,noi_chung,zh,train
6450,我希望我上大学时能有这门课程；它应该是世界各地学习者和学生的必修课材料。,positive,noi_chung,zh,train
6450,我希望我上大学时能有这门课程；它应该是世界各地学习者和学生的必修课材料。,positive,cung_cap_tai_lieu,zh,train
6451,我非常期待完成剩下的门课程。,positive,noi_chung,zh,train
6452,这是一门非常棒的课程，它确实帮助我学到了很多关于学习方式以及如何提高自己的学习能力的知识。,positive,noi_chung,zh,train
6452,这是一门非常棒的课程，它确实帮助我学到了很多关于学习方式以及如何提高自己的学习能力的知识。,positive,chuong_trinh_hoc,zh,train
6453,我希望我能亲自去参加他的一些课。,positive,ky_nang_giang_day,zh,train
6454,这门课程非常详尽，而且老师非常棒！,positive,noi_chung,zh,train
6454,这门课程非常详尽，而且老师非常棒！,positive,ky_nang_giang_day,zh,train
6455,我非常欣赏Len 博士对他的学科的热情，以及他的助教的大力支持。,positive,ky_nang_giang_day,zh,train
6455,我非常欣赏Len 博士对他的学科的热情，以及他的助教的大力支持。,positive,ky_nang_giang_day,zh,train
6456,讲座 和 练习 非常棒。,positive,ky_nang_giang_day,zh,train
6456,讲座 和 练习 非常棒。,positive,bai_tap,zh,train
6457,一切都解释得简单但又非常详细。,positive,ky_nang_giang_day,zh,train
6458,你好，我喜欢课程，很好的课程内容，尽管第一周包括声调，但很难记住。,positive,noi_chung,zh,train
6458,你好，我喜欢课程，很好的课程内容，尽管第一周包括声调，但很难记住。,negative,chuong_trinh_hoc,zh,train
6458,你好，我喜欢课程，很好的课程内容，尽管第一周包括声调，但很难记住。,positive,noi_chung,zh,train
6459,讲师质量低，讲师 视频的制作质量低。,negative,ky_nang_giang_day,zh,train
6459,讲师质量低，讲师 视频的制作质量低。,negative,ky_nang_giang_day,zh,train
6459,讲师质量低，讲师 视频的制作质量低。,negative,ky_nang_giang_day,zh,train
6460,感谢您和您的团队（如果有的话），我对设计小规模数据库并试用它非常有信心。,positive,ky_nang_giang_day,zh,train
6461,需要测试。,neutral,noi_chung,zh,train
6462,强烈推荐。,positive,de_xuat,zh,train
6463,我发现评分标准过于关注简单的 UI 元素，而没有足够关注确保代码的良好性或游戏的正常运行。,negative,ham_diem,zh,train
6464,易于理解、示例很好、解释清晰、引人入胜演示和作业、来自专家的提示；所有这些都使我无法“放下”这门课程。,positive,chuong_trinh_hoc,zh,train
6464,易于理解、示例很好、解释清晰、引人入胜演示和作业、来自专家的提示；所有这些都使我无法“放下”这门课程。,positive,cung_cap_tai_lieu,zh,train
6464,易于理解、示例很好、解释清晰、引人入胜演示和作业、来自专家的提示；所有这些都使我无法“放下”这门课程。,positive,ky_nang_giang_day,zh,train
6464,易于理解、示例很好、解释清晰、引人入胜演示和作业、来自专家的提示；所有这些都使我无法“放下”这门课程。,positive,ky_nang_giang_day,zh,train
6464,易于理解、示例很好、解释清晰、引人入胜演示和作业、来自专家的提示；所有这些都使我无法“放下”这门课程。,positive,bai_tap,zh,train
6464,易于理解、示例很好、解释清晰、引人入胜演示和作业、来自专家的提示；所有这些都使我无法“放下”这门课程。,positive,kinh_nghiem,zh,train
6465,有一些事情可能有助于改善课程： - 对于为期四周的课程，我觉得材料不够。,negative,cung_cap_tai_lieu,zh,train
6466,Barbara Oakley 和她的团队 为这次精彩的 研讨会 做了充分的准备。,positive,ky_nang_giang_day,zh,train
6466,Barbara Oakley 和她的团队 为这次精彩的 研讨会 做了充分的准备。,positive,noi_chung,zh,train
6467,我建议增加每个学生所需的评语数量，这样一次不正确的评语（基于用户错误）就不会对你的成绩产生太大影响。,negative,ham_diem,zh,train
6468,本来会是一份响亮的五星级评价，但一些“导师”认为有必要劫持一个学生的帖子，该帖子询问在 while 循环中需要多个“break”的必要性，以便在一个非作业问题上讲授什么是伪代码，什么不是。,negative,hanh_vi,zh,train
6469,练习的代码是为 Eclipse ADT 制作的，但 Google 不久前就放弃了对 Eclipse 的支持。,negative,bai_tap,zh,train
6470,我从课程中获得了某些关键益处，特别是我正在使用的番茄工作法。,positive,noi_chung,zh,train
6471,这是对汉语和语法的极好的介绍。,positive,noi_chung,zh,train
6472,我还向那些未来职业与经济学/金融/会计相关的人推荐它，因为这些都是基本技能。,positive,de_xuat,zh,train
6473,课程结构是经过精心设计的。,positive,chuong_trinh_hoc,zh,train
6474,评分 标准很奇怪：最高分要给予公开完成的作业，好像私下做的事情没有创意一样；有更好的方法可以让人们走出自己的舒适区。,negative,ham_diem,zh,train
6475,我发现课程非常令人困惑，测验和考试中使用的语言并不总是与课程中使用的语言相匹配，因此很难理解想要的内容。,negative,chuong_trinh_hoc,zh,train
6475,我发现课程非常令人困惑，测验和考试中使用的语言并不总是与课程中使用的语言相匹配，因此很难理解想要的内容。,negative,bai_tap,zh,train
6475,我发现课程非常令人困惑，测验和考试中使用的语言并不总是与课程中使用的语言相匹配，因此很难理解想要的内容。,negative,cung_cap_tai_lieu,zh,train
6475,我发现课程非常令人困惑，测验和考试中使用的语言并不总是与课程中使用的语言相匹配，因此很难理解想要的内容。,negative,chuong_trinh_hoc,zh,train
6476,课程非常棒，所有老师都非常棒，特别是,positive,noi_chung,zh,train
6476,课程非常棒，所有老师都非常棒，特别是,positive,ky_nang_giang_day,zh,train
6477,遗憾的是，建立开发环境已经过时了。,negative,noi_chung,zh,train
6478,我喜欢这个项目。它让我更了解如何处理一门学科或课程……向芭芭拉·奥克利博士致敬……你是一位好老师,positive,chuong_trinh_hoc,zh,train
6478,我喜欢这个项目。它让我更了解如何处理一门学科或课程……向芭芭拉·奥克利博士致敬……你是一位好老师,positive,ky_nang_giang_day,zh,train
6478,我喜欢这个项目。它让我更了解如何处理一门学科或课程……向芭芭拉·奥克利博士致敬……你是一位好老师,positive,chuong_trinh_hoc,zh,train
6479,太棒了当然！,positive,noi_chung,zh,train
6480,非常有见地......它给了我物流运营的基础知识。,positive,chuong_trinh_hoc,zh,train
6480,非常有见地......它给了我物流运营的基础知识。,positive,noi_chung,zh,train
6481,这对于介绍互联网的一些基本概念确实有帮助。,positive,noi_chung,zh,train
6482,通过这次经历你唯一能学到的是，有些人应该在地球允许的范围内尽量远离写作自动评分器。,negative,ham_diem,zh,train
6483,教授 确实了解他的工作，而且他做得很好。,positive,ky_nang_giang_day,zh,train
6483,教授 确实了解他的工作，而且他做得很好。,positive,ky_nang_giang_day,zh,train
6484,我希望学校将来能正式教授这方面内容。,positive,noi_chung,zh,train
6485,它以一种非常实用且简单的方式解释了当你尝试学习某些东西时大脑是如何工作的。,positive,chuong_trinh_hoc,zh,train
6485,它以一种非常实用且简单的方式解释了当你尝试学习某些东西时大脑是如何工作的。,positive,ky_nang_giang_day,zh,train
6486,我很感激它让我跟上接下来的学习课程的进度，但我发现学习进度有点慢，而且测试非常简单作业。,negative,bai_tap,zh,train
6486,我很感激它让我跟上接下来的学习课程的进度，但我发现学习进度有点慢，而且测试非常简单作业。,negative,noi_chung,zh,train
6487,我参加了两次这个课程。,positive,noi_chung,zh,train
6488,此外，最终的同行评审项目没有得到很好的解释，并且使用的工具和方法甚至不在该模块的范围内。,negative,ky_nang_giang_day,zh,train
6489,很好的例子。,positive,chuong_trinh_hoc,zh,train
6490,主题很棒，而且呈现得非常精彩视频。,positive,noi_chung,zh,train
6490,主题很棒，而且呈现得非常精彩视频。,positive,ky_nang_giang_day,zh,train
6491,综合内容。,positive,noi_chung,zh,train
6492,更重要的是它是免费的！！,positive,noi_chung,zh,train
6493,感谢 当然ra 为此 当然 提供奖学金。,positive,chuong_trinh_hoc,zh,train
6494,有一些关于英语发音的课程，由于我是以英语为母语的人，所以我觉得这些课程有点乏味，但这对整个课程没有任何影响。,negative,ky_nang_giang_day,zh,train
6495,很棒的专业化！,positive,noi_chung,zh,train
6496,Dr. Chunk 非常有趣而且教得非常好。,positive,ky_nang_giang_day,zh,train
6496,Dr. Chunk 非常有趣而且教得非常好。,positive,ky_nang_giang_day,zh,train
6497,有些材料是严格按照声音来演奏的，所以如果你跟不上和弦的变化，你可能会迷失。,negative,cung_cap_tai_lieu,zh,train
6498,课程进一步加深了我对这门学科的热爱，并且评估平台具有挑战性，但并不觉得费力。,positive,noi_chung,zh,train
6498,课程进一步加深了我对这门学科的热爱，并且评估平台具有挑战性，但并不觉得费力。,positive,bai_tap,zh,train
6498,课程进一步加深了我对这门学科的热爱，并且评估平台具有挑战性，但并不觉得费力。,positive,bai_tap,zh,train
6499,这是我非常喜欢的课程之一。,positive,noi_chung,zh,train
6500,这是一个引人深思、冰山一角、鼓舞人心且简单课程的事情，适合几乎所有对“艺术”感兴趣的人。,positive,noi_chung,zh,train
6501,真的很有帮助。,positive,noi_chung,zh,train
6502,提供了很好的概述。,positive,noi_chung,zh,train
6503,视频 必须进行修改以包含有关所呈现主题的更多详细信息。,negative,ky_nang_giang_day,zh,train
6504,欣赏广泛而又细致的知识。,positive,noi_chung,zh,train
6505,他们呈现这一点课程的方式和方法简单易懂。,positive,chuong_trinh_hoc,zh,train
6506,总体而言，我很喜欢内容和课程,positive,noi_chung,zh,train
6506,总体而言，我很喜欢内容和课程,positive,noi_chung,zh,train
6507,我毫不怀疑老师是该领域的优秀专业人士，也是伟大的机器学习爱好者。,positive,ky_nang_giang_day,zh,train
6507,我毫不怀疑老师是该领域的优秀专业人士，也是伟大的机器学习爱好者。,positive,ky_nang_giang_day,zh,train
6508,正如摘要中所述，本课程是针对那些没有编程经验的人。,positive,noi_chung,zh,train
6509,杰夫·利克，他是一位很棒的教授。,positive,ky_nang_giang_day,zh,train
6510,非常推荐这门课程。,positive,de_xuat,zh,train
6511,然后，视频变得越来越不清晰和过时。,negative,ky_nang_giang_day,zh,train
6511,然后，视频变得越来越不清晰和过时。,negative,ky_nang_giang_day,zh,train
6512,教学优秀。,positive,ky_nang_giang_day,zh,train
6513,愛 講座 。,positive,ky_nang_giang_day,zh,train
6514,我确实在这门课程中得到了我所期望的。,positive,chuong_trinh_hoc,zh,train
6515,作为一名没有编程或数据科学背景的真正初学者，我觉得编程作业与 Swirl 练习（我觉得非常有帮助并且适合初学者）和讲座相差太远。,negative,bai_tap,zh,train
6516,真是太棒了。,positive,noi_chung,zh,train
6517,类别 总体而言是对指标的一个非常好的概述。它范围较广但深度较深，有时 视频 和解释不是最容易理解的。,positive,noi_chung,zh,train
6517,类别 总体而言是对指标的一个非常好的概述。它范围较广但深度较深，有时 视频 和解释不是最容易理解的。,negative,ky_nang_giang_day,zh,train
6518,关于机器学习算法的课程非常基础。,negative,chuong_trinh_hoc,zh,train
6519,作业不多不少。,positive,bai_tap,zh,train
6520,这非常有帮助课程，经过这些课程后，我的技能得到了提高。,positive,noi_chung,zh,train
6520,这非常有帮助课程，经过这些课程后，我的技能得到了提高。,positive,noi_chung,zh,train
6521,我尝试过莱斯大学的 Python课程和 Codecademy Python课程的一些部分！,positive,noi_chung,zh,train
6522,. 继续保持这种优秀状态当然。,positive,noi_chung,zh,train
6523,我认为我将能够在日常工作中应用课程中讨论的方法，而无需花费太多时间去学习它们，因为它们非常实用！,positive,chuong_trinh_hoc,zh,train
6523,我认为我将能够在日常工作中应用课程中讨论的方法，而无需花费太多时间去学习它们，因为它们非常实用！,positive,chuong_trinh_hoc,zh,train
6524,本课程告诉您如何有效、高效地学习，以一种轻松的方式，易于理解（即使您的英语不像我一样好），并且适用于任何领域。,positive,chuong_trinh_hoc,zh,train
6525,我实际上没有上过任何神经科学课程，而且我不得不说，这对于我目前在校的全日制课程来说是一个很大的挑战，但我做到了！,negative,chuong_trinh_hoc,zh,train
6526,我绝对会再次提到这一点。,positive,noi_chung,zh,train
6527,这是职业发展的绝佳机会。,positive,noi_chung,zh,train
6528,实际的例子和练习很少，但它确实涵盖了基础知识，例如：语法，语义，在创建自己的网站时要注意什么。,negative,bai_tap,zh,train
6528,实际的例子和练习很少，但它确实涵盖了基础知识，例如：语法，语义，在创建自己的网站时要注意什么。,positive,bai_tap,zh,train
6529,它消除了我的很多疑虑，现在我觉得我确实在学习 AngularJS。,positive,chuong_trinh_hoc,zh,train
6530,祝贺组织者，特别是玛雅·亚当斯。,positive,ky_nang_giang_day,zh,train
6531,我本来可以给它五颗星，但到了最后，我觉得课程变得有点草率了。,positive,chuong_trinh_hoc,zh,train
6531,我本来可以给它五颗星，但到了最后，我觉得课程变得有点草率了。,neutral,noi_chung,zh,train
6532,内容很好。,positive,cung_cap_tai_lieu,zh,train
6533,有些讲座内容比较难理解。,negative,ky_nang_giang_day,zh,train
6534,最后一部分令人大开眼界。,positive,chuong_trinh_hoc,zh,train
6535,所提供的用于复习材料和自我测试的工具非常有效。,positive,chuong_trinh_hoc,zh,train
6536,我非常享受参加这个课程。,positive,noi_chung,zh,train
6537,但是有很多测验有时与讲座材料相差甚远，你必须进行大量研究才能答对所有问题。,negative,bai_tap,zh,train
6537,但是有很多测验有时与讲座材料相差甚远，你必须进行大量研究才能答对所有问题。,negative,cung_cap_tai_lieu,zh,train
6538,到目前为止我最喜欢的课程（我已经报名了 200 多门课程，并完成了其中的 50 多门）！,positive,noi_chung,zh,train
6539,讲师吴恩达通过简单易懂的讲座带您学习课程材料，讲座按主题划分，时间安排恰当视频课程，每个视频中都有单独测验来帮助您衡量您对课堂上讨论的主题的理解和掌握程度。,positive,ky_nang_giang_day,zh,train
6539,讲师吴恩达通过简单易懂的讲座带您学习课程材料，讲座按主题划分，时间安排恰当视频课程，每个视频中都有单独测验来帮助您衡量您对课堂上讨论的主题的理解和掌握程度。,positive,ky_nang_giang_day,zh,train
6539,讲师吴恩达通过简单易懂的讲座带您学习课程材料，讲座按主题划分，时间安排恰当视频课程，每个视频中都有单独测验来帮助您衡量您对课堂上讨论的主题的理解和掌握程度。,positive,bai_tap,zh,train
6540,测验 也非常令人困惑，有时我感到很沮丧。,negative,bai_tap,zh,train
6540,测验 也非常令人困惑，有时我感到很沮丧。,negative,bai_tap,zh,train
6541,这是一门入门课程，是与可持续城市相关的概念的汇编。,neutral,noi_chung,zh,train
6542,我非常喜欢这个课程。,positive,noi_chung,zh,train
6543,我参与了印度学校的卫生和个人卫生行为基线调查，我发现这课程与我对行为如何成为源于经验和规范期望的规范的结果的理解相关。,positive,chuong_trinh_hoc,zh,train
6544,超级课程，并且恰逢其时。,positive,noi_chung,zh,train
6545,确保留出足够的时间用于阅读和主要作业。,neutral,bai_tap,zh,train
6546,这是机器学习世界的一门极好的入门课程课程。,positive,noi_chung,zh,train
6547,材料很棒并且易于理解。,positive,cung_cap_tai_lieu,zh,train
6547,材料很棒并且易于理解。,positive,cung_cap_tai_lieu,zh,train
6548,这是一门很好的课程。,positive,noi_chung,zh,train
6549,这就是您通过学习这门课程所获得的（之所以引用这些词，是因为这些词是用来描述我所在大学的通识教育模式的）。,positive,noi_chung,zh,train
6550,本专业最好的课程！,positive,noi_chung,zh,train
6551,它非常容易理解并且有一些很好的例子。,positive,noi_chung,zh,train
6551,它非常容易理解并且有一些很好的例子。,positive,chuong_trinh_hoc,zh,train
6552,希望你和我一样喜欢这门课程：）,positive,noi_chung,zh,train
6553,没有发现它真的有帮助。可能与我预期的不同。,negative,noi_chung,zh,train
6554,最好的部分是实践教学方法，并在此基础上增加趣味性“我犯了什么错误”——通过验证其他参与者的工作来学习和纠正。,positive,ky_nang_giang_day,zh,train
6555,这是重新审视/思考学习的内容和最佳学习方法的绝佳方法。,positive,noi_chung,zh,train
6556,感谢创作者。,positive,noi_chung,zh,train
6557,但是我们花钱是为了请别人教我们这些东西。,negative,noi_chung,zh,train
6558,太棒了当然！,positive,noi_chung,zh,train
6559,这课程让我知道我的学习习惯有多糟糕，并帮助我改进。,positive,noi_chung,zh,train
6560,这课程是课程领域中最实用的课程之一。,positive,chuong_trinh_hoc,zh,train
6561,我喜欢课程也真的很难 - 它并没有为我们变得简单。,positive,noi_chung,zh,train
6561,我喜欢课程也真的很难 - 它并没有为我们变得简单。,negative,chuong_trinh_hoc,zh,train
6562,总的来说，这课程很棒！,positive,noi_chung,zh,train
6563,有史以来最好的教学课程。,positive,noi_chung,zh,train
6564,超棒的線上 課程。,positive,noi_chung,zh,train
6565,太棒了内容！。,positive,cung_cap_tai_lieu,zh,train
6566,有很多技巧可以教授如何集中注意力以及直觉思维方法。,positive,chuong_trinh_hoc,zh,train
